Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,34598
Base Time Seconds,1666025755
Base Time Fractional,.307331936
Base Time,10/17/2022 16:55:55.307331936
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,98011794.83958,93625370.50424,93469102.97915,94543187.7463,98081875.33645,91040384.90827
1.556379333,98098187.97169,7338228.559586,93619809.14056,94651713.54324,98162672.39234,91007587.26857
3.549697030,97924174.84743,5337573.666181,93418695.54953,94671574.1502,97966280.16482,90887284.26632
4.971158606,97930842.24809,5119675.005723,93352613.35312,94853521.56931,97969202.26037,90926182.38933
6.392628697,97808865.33949,5113700.51543,93281064.31605,95265566.61229,98004429.17885,90937288.36012
7.813659470,97935646.90341,5125139.335443,93218670.87604,95362264.74042,97992488.37293,90945353.13049
9.235126439,97905825.18978,5286193.581276,93162971.90953,95962915.47924,97988418.81825,90939255.37938
10.656152288,97877742.59452,5508004.685502,93121401.86859,95971539.08712,97983614.79031,90937119.95799
12.077628530,97877176.0647,5232147.953328,93084646.38767,95986450.62455,98004336.23321,90937022.34045
13.498650166,97823617.77489,5285745.139128,93034161.09829,96018163.59442,97981939.89808,90924570.62553
14.920571439,97721317.01131,5338029.400937,92987161.23019,95993163.16443,97970892.65476,90920159.89963
16.341135803,97525463.58458,5280974.023292,92954842.17188,95989379.94953,97963879.67191,90899895.30834
17.763064076,97531177.79608,5245246.376946,92908474.58058,95982905.31078,97973841.97944,90893557.17527
19.184083136,97499736.29622,5094108.236079,92887197.64309,95949011.34779,97964016.85523,90915792.19206
20.605562712,97710376.10821,4972187.428458,92867924.47461,95952628.61983,97970987.50431,90922917.47009
22.027018682,97797835.45668,4983492.645944,92875966.58133,95927750.58343,97943242.77155,90908564.95331
23.448042924,97856612.16275,4976987.440674,92819245.86185,95920992.60388,97952488.43132,90876503.46904
24.869511348,97868396.0949,5093401.32291,92797383.12074,95900124.23451,97932385.61418,90892403.15913
26.290534863,97874994.42501,5136386.416483,92787330.69801,95901175.36671,97934836.08222,90881984.55739
27.711999470,97883141.70636,5009948.371827,92778218.72026,94406539.08701,97924153.05683,90894135.71883
29.133020076,97881901.17219,4687607.324173,92776376.89212,94851153.96852,97889246.02774,90862530.5443
30.554939682,97883937.39621,4814013.631032,92778907.62968,95892840.8432,97908425.06807,90861250.17965
31.975496197,97871782.27945,4677881.232907,92771782.32791,95882385.06208,97892284.7929,90873130.99528
33.397424439,97867055.38717,4648025.752579,92790066.7496,95928189.87016,97907709.28012,90865033.42468
34.818443288,97865022.22936,4729172.884343,92768796.58693,95895125.28879,97909764.57482,90862660.29658
36.239918227,97863250.57799,4780984.815472,92777559.27204,95890387.11848,97885999.3634,90855469.63495
37.661393773,97848247.80882,4695322.894231,92755895.39194,95894377.12236,97902913.94295,90852467.60162
