Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,12014
Base Time Seconds,1665607283
Base Time Fractional,.390792224
Base Time,10/12/2022 20:41:23.390792224
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
124.431858969,97688434.0413,90910.49986663,270097.1344315,673006.0682748,97877402.87753,794329.1179817
125.853328060,97721267.32017,87872.67592831,263011.7123676,666795.1140682,97878785.39593,796559.8604073
127.274787272,97744065.83973,88454.63995635,266197.3167556,666142.6525532,97861267.44462,795005.9373945
128.695805575,97753623.04324,89038.13069596,265983.0537036,661022.9052057,97845475.08662,790895.0236935
130.117266848,97771291.44814,91517.47258388,265846.2436578,660756.8400881,97841394.8653,793497.4126559
131.538290211,97761719.52275,89953.33406155,263322.7263124,662526.2389944,97827116.23814,797077.4164855
132.959759969,97756311.34555,89274.82158664,261344.3684348,663366.9390874,97832230.30499,791057.5400594
134.380773029,97744360.82741,89769.75709578,268534.7784895,664335.7170547,97830409.66799,791535.7905832
135.802700242,97723309.54905,88905.04798181,266055.9533907,662153.8329193,97832249.28316,791083.2723582
137.223264151,97714250.66667,88305.06372716,261676.2448081,658556.3096987,97845730.67555,792402.8153937
138.645182029,97687181.84068,87438.11443818,265030.3976748,665180.8671068,97861093.79428,792920.6430906
140.066207514,97692515.66115,88324.59724911,262761.2497923,669592.5353551,97877853.04715,790446.0073449
141.487690060,97693356.69974,87651.22124738,264578.9517328,664366.9141842,97877527.5024,790717.9288079
142.909142999,97707148.93674,88067.49124281,263598.3479726,675594.3383056,97885501.20587,794913.6703348
144.330169060,97732930.29511,87160.51356795,264261.6196829,675385.8637544,97879725.42951,790459.9369187
145.751633545,97755847.65541,86952.04772585,263996.1401805,670308.1096504,97860095.9531,789419.6725677
147.172650666,97768341.32376,87604.85413303,269579.1485289,675340.9416749,97852336.70554,785675.1441106
148.594121197,97777776.45873,87315.21056448,266907.7021959,667104.3169286,97837295.49392,785611.6211968
150.015147681,97767645.91508,87883.11002671,270285.8649342,668656.2297927,97823955.58891,787293.2287796
151.437066166,97747770.81758,85923.19040873,266764.9645445,668818.1090415,97830631.57342,788619.700462
152.857627409,97734900.03736,88148.14190805,270235.5504016,670379.8733344,97827640.94913,788377.5302022
154.279551166,97709153.35811,88009.60122475,267373.1880111,663155.2142607,97852312.62777,788371.9398895
155.700574621,97689019.57103,87385.71014103,267358.7637976,666713.6023882,97869157.4092,789124.8251587
157.122040227,97686514.92791,86577.61718141,268337.5685927,661422.2066332,97883637.46305,785773.3334644
158.543505863,97697271.45516,86227.62460231,276656.4277343,661575.3696579,97889681.91513,787545.2757639
159.964529409,97712815.70834,88936.09361236,272813.4160348,672689.047371,97882011.42665,788612.8508712
161.385993015,97736217.86168,88757.50137037,271895.0734082,676333.6361824,97876825.90683,788721.8004163
162.807013075,97763733.05151,86850.08009156,272486.399303,672439.1279191,97867741.1601,791134.557279
164.228483712,97772610.38611,88570.39079555,272075.5113475,672419.9919139,97837576.95737,790902.9511886
165.649496742,97773247.75872,88447.61159614,269590.8746661,675436.1176337,97836972.82767,790151.9340747
167.071421560,97768835.07025,89276.91532464,273315.7735686,670581.3683864,97838177.7646,789377.3549863
168.491998166,97757397.71734,90132.21744229,273389.1723335,676867.5973011,97840742.25122,790370.6655249
