Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,11079
Base Time Seconds,1668038562
Base Time Fractional,.154675208
Base Time,11/10/2022 00:02:42.154675208
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
27.447234636,10639.13529291,19822.28114235,28477054.22172,551959.7685625,486534.7165733,14240.77013752
28.868265151,10618.93769087,19812.70709606,27292626.44817,550985.1066972,486716.6023174,14012.23872165
30.289731303,10621.29343384,19850.17363957,27381944.50578,551916.7545902,487910.9125654,14001.71561739
31.710755303,10624.26151888,19858.38684345,27773847.80983,550657.7091607,488392.577436,13973.90501703
33.132234545,10644.12614865,19840.86759577,26740619.78878,552263.7192807,488350.3536393,13902.93517683
34.553264424,10634.79916169,19824.59084567,27850143.06807,553867.1550439,487719.5683032,13907.82574617
35.975178576,10633.4150043,19813.36255377,27585223.9035,554820.5529323,486225.7354599,13998.26300753
37.395751000,10620.32936523,19888.31518804,26625389.5006,552016.473355,484404.7808923,13871.87971366
38.817677091,10622.98130841,19933.49200889,27124308.3531,554886.1131809,485897.5273849,13968.4952013
40.238692697,10629.28830127,20004.99303348,26888430.79387,550573.6248646,486806.5905789,13953.4700228
41.660182394,10624.1833813,19988.61061225,27898870.3833,552614.3164943,485092.8412514,13855.77223749
43.081658273,10630.47914296,19945.41333443,27487084.08465,553204.1568314,484600.6229197,13907.26962562
44.502677060,10629.25992208,19934.57314605,28314281.37313,552269.7859079,485875.3861895,13958.3394029
45.924149697,10627.04796176,19953.15282678,28187719.31648,551241.9586456,483955.9626541,13937.47583786
47.345172000,10638.14751191,19943.12278701,27626717.61549,550348.1345464,483878.9702614,13978.35258087
48.766637727,10623.03315481,19988.01361762,27340610.61821,551309.7420033,484693.2093301,13949.68147721
50.187655424,10627.96345277,19961.78688236,27495464.45499,552329.2625306,483031.3322455,13956.81520483
51.609576606,10627.5179665,20015.20662828,27974858.61605,551236.9020331,483372.2354177,13850.47948372
53.030143863,10604.51700587,19976.32274021,28080519.02967,550344.4324021,483591.8900482,13928.53611815
54.452071015,10609.81933778,19971.755221,27699664.60685,551176.2156645,485147.2092984,13961.361596
55.873083681,10610.93870572,19919.88122702,27846575.25934,550410.0231168,483504.9147858,13832.35555799
57.294551954,10628.81298136,19875.44342991,27834722.25113,551561.1865266,487197.6864377,13827.75021158
58.716028378,10628.1090087,19854.70483897,27765189.39194,552512.8530127,486779.5327897,13810.1446955
60.137049954,10620.51644988,19860.54000926,28334248.59609,552177.952464,487124.539192,13776.86944739
61.558525166,10619.70030435,19883.8898754,27594646.74064,554035.9436189,486380.390984,13774.2477515
62.979549015,10602.00675892,19904.18647667,27861356.80649,551758.1460938,485169.746139,13775.97294566
