Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,30809
Base Time Seconds,1667932483
Base Time Fractional,.354752936
Base Time,11/08/2022 18:34:43.354752936
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,57828830.2894,78685165.92032,76345267.05276,80593604.0547,89495925.16616,83137016.56904
1.555928303,57957640.30422,78484669.89126,76333149.1625,80579378.04103,89661676.39181,83059679.73415
3.649302606,58131693.57455,78185180.47252,76244513.20877,80333304.58636,89535826.42121,82930810.06533
5.070766181,58013579.41916,78057144.81059,76106441.40965,80391644.56822,89522450.00568,82882247.23428
6.491785848,57993946.4407,77869211.97247,76053924.37718,80357380.63739,89578930.07586,82917047.67609
7.913706000,57869841.66182,77730423.75942,75927545.39008,80323714.06065,89588205.21055,82953511.80465
9.334275151,57817343.18567,77666440.68513,75761715.92641,80179612.57699,89432688.86645,82919890.96463
10.756208000,57783131.61486,77640282.05677,75729735.7354,80099113.30931,89338565.99382,82853956.52891
12.177225697,57645711.27613,77551027.30573,75702217.25517,80153775.68826,89363680.20562,82846885.93037
13.598697212,57576421.05573,77430837.41505,75672964.77322,80167162.31687,89372567.66295,82846720.00014
15.020167121,57601353.52738,77300150.50656,75538042.34595,80094917.27006,89378019.52359,82884848.96457
16.441186606,57571999.89429,77160153.41833,75423565.35045,79979585.60038,89348788.37952,82867374.55074
17.862639727,57477551.96624,77188366.29387,75481637.76512,79986799.42656,89235238.1454,82815996.1355
19.283665000,57387983.99611,77205537.41135,75421939.48936,79956838.45787,89212887.26168,82779755.17146
20.705138757,57339281.28397,77141192.5131,75385322.24126,79997197.87,89243711.58562,82764741.39055
22.126159697,57341829.69253,77054055.65008,75353770.83618,79955427.06909,89255601.24143,82789384.05883
23.548091727,57289155.89341,77000227.45392,75290786.20932,79874865.25632,89214238.1879,82806444.92734
24.968661545,57279923.83298,77015093.64023,75295855.31394,79821926.67855,89128776.8763,82759706.10361
26.390586394,57286466.15876,77016722.9366,75347684.07086,79837031.3727,89054162.28637,82673801.59845
27.811609879,57189416.30851,77005066.62728,75337491.8181,79897403.38099,89152148.5788,82766653.17945
29.233087212,57205319.10992,76919979.61665,75286044.10474,79858724.80503,89182400.22351,82734204.66467
30.654548727,57209954.07853,76856664.71255,75184494.18125,79812724.34557,89139242.36448,82739555.78118
32.075567636,57252549.40916,76916309.74033,75167738.13615,79750438.91349,89067768.57005,82723547.37409
33.497036333,57196075.70065,76880827.90621,75186195.67471,79746781.33584,89169213.23987,82622950.45102
34.918047909,57176578.71011,77014000.38667,75154649.23958,79803250.89127,89023119.48118,82627515.12286
36.339520879,57135895.01884,76842821.66344,75182159.31822,79802800.11351,89155766.29776,82619776.00759
37.760538757,57126364.70763,76800163.03534,75144024.12622,79740358.83219,89092874.30924,82699965.4703
39.182456424,57119324.18508,76811761.02443,75150557.24315,79672545.80906,89094942.69983,82650585.07525
40.603020606,57162102.35157,76862523.54002,75195020.2528,79721840.99583,89136063.92766,82522728.98856
42.024955333,57069990.57477,76892479.71927,75156873.81334,79618378.95792,89061049.05856,82541159.21332
43.445968863,57105304.73133,76816810.60654,75204443.28494,79805594.00529,89071992.55324,82561354.23765
44.867461378,57136909.79696,76789991.53165,75159340.42449,79754994.90957,89089892.978,82606038.52784
46.288925439,57136042.99138,76764868.05988,75163066.61118,79714631.2112,89060359.1443,82642743.85742
47.709948136,57175032.89766,76800913.13882,75250047.94107,79685330.41954,89009183.89898,82621615.44317
49.131420136,57191100.92756,76849419.71715,75267606.08741,79686271.79502,88951012.79894,82578501.20302
