Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,35065
Base Time Seconds,1667341411
Base Time Fractional,.858982450
Base Time,11/01/2022 22:23:31.858982450
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
39.796505031,61607168.66084,78098325.51151,76068155.64514,80428866.11332,89158111.73235,83495027.79908
41.217519652,61511023.05176,78033694.39648,75965310.23272,80432471.39607,89220999.09627,83460441.25223
42.639012803,61530328.71039,78045632.40671,75986150.21035,80407776.10285,89217802.32342,83512702.9182
44.060474470,61431730.21219,78041474.8646,75986166.31843,80422734.54084,89199347.14165,83467987.83623
45.481498167,61478293.38774,78010193.63482,75921850.85818,80346489.65899,89175597.62643,83448738.99004
46.902973470,61475851.45716,77992021.5915,75863258.53315,80347784.14013,89170470.30885,83455738.21287
48.323999228,61473369.80164,77996710.60353,75831708.28863,80354068.9097,89168219.82423,83444050.81487
49.745468228,61429491.10109,77985246.51493,75838349.26066,80321561.94329,89170858.14325,83428262.39392
51.166486591,61429944.96763,77963993.93224,75812287.62611,80289657.30109,89183423.54092,83423152.40101
52.588399016,61411576.81755,77952537.33639,75819181.37521,80328545.4841,89169854.75301,83424258.93698
54.008961894,61369770.46594,77957332.61628,75871513.63919,80294373.79466,89113759.58248,83403109.66978
55.430870197,61377254.66687,77957595.16464,75826208.3463,80304851.76263,89120163.4415,83395290.62537
56.851883652,61368613.58791,77948409.53144,75789332.2203,80278064.1783,89077715.81817,83407698.83918
58.273341955,61338900.5177,77962296.44138,75791179.82407,80299554.97716,89122876.8214,83388085.24697
59.694810894,61353252.66806,77966381.87199,75828498.88563,80278573.09929,89093212.58801,83380571.39344
61.115825803,61360913.97322,77958539.06591,75771289.41719,80283678.97846,89114546.10707,83372192.51536
62.537279409,61347759.55814,77952825.08515,75761527.45184,80272885.0577,89094881.80709,83359775.96551
63.958292531,61329504.75371,77942632.55347,75754645.72775,80267993.4533,89102272.82977,83349514.56655
65.379753258,61326413.84374,77960536.23686,75732864.14725,80253516.41709,89103121.48239,83344801.86331
66.800766894,61338377.30301,77954108.47075,75679429.42023,80215925.54899,89096679.13476,83343279.77492
68.222680652,61352953.15243,77954840.10717,75740143.88286,80210205.17689,89091808.95828,83338329.41568
69.643240743,61309552.68951,77959804.20816,75713477.65914,80209670.27512,89101614.53602,83337705.04312
71.065163758,61342980.79563,77942595.35553,75702257.64327,80196478.83969,89139795.12912,83323459.74986
72.486191758,61359825.70894,77936667.23007,75712804.10345,80142065.53368,89093049.14164,83315887.8744
73.907645364,61319892.47957,77962868.01542,75706562.10982,80216785.67557,89091583.25047,83323952.98422
75.329109697,61335692.23826,77957347.31497,75771101.65311,80238993.63349,89090098.38201,83305698.44372
76.750120091,61320647.36762,77942013.10529,75797378.19004,80245331.2834,89093547.29344,83299147.60688
78.171584940,61319085.64963,77951514.81323,75799128.38885,80217514.21917,89076671.31736,83286035.21076
79.592598091,61251102.75187,77941408.65998,75791099.44859,80256144.7633,89096752.82125,83296074.00504
81.014055607,61333414.87225,77931178.91314,75793376.3638,80238306.49307,89053179.24498,83275100.6761
82.435067728,61275042.74409,77912133.02699,75758611.39422,80257854.33506,89062620.7183,83277401.02874
