Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,30716
Base Time Seconds,1667949918
Base Time Fractional,.127231132
Base Time,11/08/2022 23:25:18.127231132
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,83499946.64736,95093225.67793,86045392.61853,83058145.21959,90563956.2432,85530794.55685
1.555488031,83617281.7819,95216895.0925,85866224.12315,83317639.208,90965098.7133,85522121.02697
3.649741410,83731834.41372,95026636.87832,85606317.38679,83400741.36424,90956886.00353,85400030.08444
5.070303561,83664649.21079,95053202.80808,85433751.765,82554681.31494,90840535.48337,85319221.17752
6.492241016,83553466.26185,95000459.77752,85387568.69062,82909877.39241,90649285.13198,85226474.90589
7.913273379,83433793.82417,94953360.665,85316333.83336,82844576.92126,90640927.7564,85207029.69903
9.334753076,83340330.75847,94899897.86839,85193418.60891,82793324.84205,90513607.68603,85122457.22711
10.756225107,83289292.09426,94894477.61077,85113640.91118,82934019.79662,90546919.10013,85083596.77436
12.177245410,83248698.34055,94820397.5721,85067234.08629,82740506.58117,90488634.05489,85019658.72413
13.598717137,83172823.9358,94826105.56212,84970792.50252,82621218.63878,90352210.85643,84966756.87174
15.019729410,83180458.80237,94860208.38089,84908599.39523,82660210.62036,90391831.87955,84883781.60185
16.441200107,83129176.04684,94833566.99698,84854184.81387,82809733.4401,90296020.97705,84876567.75681
17.862221137,83142576.30795,94859975.31571,84823980.6882,82620818.69159,90253091.21488,84769148.98931
19.284140076,83266822.71158,94890733.52099,84722096.97958,82456170.50038,90190034.68516,84802021.16513
20.704699955,83183942.57121,94844555.47452,84720242.83825,82712965.17575,90038055.52273,84730012.1537
22.126618531,83149126.84367,94852361.82746,84650267.99257,82366200.65776,90358018.25243,84671643.21971
23.547638773,83137626.34951,94893750.16625,84651595.52664,82225018.49412,90384978.80508,84671091.3436
24.969107501,83129856.37226,94817357.30767,84573151.09405,81759673.33149,89951683.96108,84608848.34443
26.390573834,83148750.18663,94816571.05665,84547414.47147,82652398.38575,90149755.62141,84547117.18919
27.811588682,83180734.41784,94880817.23296,84471298.14666,82043525.33587,90039326.62724,84550925.62597
29.233051713,83229589.69334,94933242.88546,84462053.10117,82207842.51584,90032400.23442,84512555.14369
30.654085470,83127783.71957,94838578.57618,84412048.57541,81954835.7908,89833787.84587,84502609.34486
32.075552288,83229105.33693,94864774.48555,84413062.63634,82780870.39214,90096362.03038,84459383.54384
33.496577561,83215594.52632,94828023.53817,84340768.51334,82184937.70578,90055479.51196,84484093.02114
34.918494591,83255222.76192,94854257.80549,84385488.81517,82061414.36458,90115254.58123,84471259.37972
