Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,33816
Base Time Seconds,1666045815
Base Time Fractional,.460583496
Base Time,10/17/2022 22:30:15.460583496
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,99106876.82761,92059598.95457,94466459.82778,84173075.03813,98819260.94217,93167001.02562
1.421020546,98169546.96838,91667375.52754,94240607.51433,84278402.00417,98682059.14398,93030370.24895
2.842499970,98307591.34914,91709209.8183,94253834.65373,84425436.48594,98634319.01622,93007477.89467
4.263961364,98297402.68638,91639236.57993,94158747.56533,84410662.46548,98608927.17824,92939466.70922
5.684976213,98362036.78499,91563143.49197,94130096.3437,84367762.61831,98561080.05731,92927404.48342
7.106444728,98257315.3268,91545895.56218,94085154.63619,84306190.81064,98575675.88638,92882169.21373
8.527464243,98242523.83835,91486312.64158,94062211.62577,84292355.2031,98608320.65775,92843053.63541
9.948931243,98231623.95499,91442364.46595,94011415.87651,84174967.76964,98575868.8587,92836891.38772
11.369955970,98214221.2774,91410679.75872,93986706.29958,84114202.6878,98582349.14817,92820444.27395
12.791882213,98223824.8446,91395164.31081,93955872.54465,84079215.24863,98570143.8116,92774587.9356
14.212453819,98221727.13978,91333798.3298,93937774.06786,84042500.405,98577771.24067,92765413.43183
15.634383152,98201906.22775,91313028.93736,93929677.55555,83996679.40915,98543444.58641,92734632.83904
17.055398455,98193230.11658,91319498.26083,93877564.6759,83965586.00016,98530775.44243,92711230.98996
18.476872607,98198557.90539,91263478.54795,93873193.34889,83919382.74292,98528118.08872,92692491.06585
19.898342697,98189138.16856,91238792.68731,93837549.8937,83850148.05676,98536935.78663,92674958.56047
21.319363031,98187316.08039,91200127.3067,93828281.62602,83821331.85228,98520807.83209,92653862.34099
22.740834849,98186359.34637,91195388.03977,93777132.28572,83762128.35684,98517856.97091,92717622.76088
24.161867182,98192841.15447,91128766.54477,93768596.46437,83707778.93817,98493224.19861,92599730.70532
25.583340243,98176760.12504,91160150.38005,93775025.4348,83718886.13668,98505680.31996,92589160.47961
27.004359122,98174577.07164,91182306.1657,93758831.91759,83771255.67817,98505299.64367,92599380.64125
28.426284970,98173636.79231,91132817.15889,93746482.30964,83665778.40536,98497373.69356,92587558.11672
29.846856910,98155963.55739,91130402.32897,93717560.77686,83642556.00961,98498267.51474,92578313.84427
31.268789849,98154564.04705,91132281.08398,93694548.03844,83618803.19344,98496970.30835,92558923.21914
32.689801182,98147616.37827,91085354.26018,93685494.68263,83584737.27762,98498426.34721,92561190.82574
34.111280697,98157596.07369,91074121.88136,93665954.00314,83550491.10951,98486641.03237,92516237.24971
35.532741137,98150397.30666,91084895.76159,93651964.45638,83558034.58371,98490275.76632,92522628.69591
36.953755531,98147979.72711,91071417.01435,93643016.36647,83529254.69807,98481818.37802,92522033.07017
38.375218379,98148085.95457,91063695.6445,93629157.15215,83511549.10178,98473160.47556,92506300.48284
39.796228500,98153600.664,91057365.9737,93629988.09029,83508176.51552,98470172.53546,92506403.53974
41.217700621,98150970.26528,91022143.23646,93629125.23661,83494342.10331,98459644.69235,92483704.81795
42.638718955,98155087.19535,91054813.14732,93634060.3435,83500434.63092,98460670.37661,92493301.03102
44.060647076,98162593.9385,91038343.07934,93633160.25175,83429847.02433,98448035.79368,92464450.22656
45.481213470,98147405.70358,91051364.48157,93615493.87854,83437839.9205,98454654.65424,92422838.59958
46.903142197,98140445.37579,91062028.6717,93603404.20051,83432252.25612,98445193.67514,92404386.71252
48.324147015,98158670.27219,91066844.49044,93595255.62656,83418745.06005,98446876.0229,92413814.63584
49.745619106,98153000.11227,91045198.15727,93603796.98707,83384028.77981,98436122.86276,92401281.18294
51.167077288,98139343.981,91052352.88189,93605621.83355,83380541.8259,98429553.2784,92391241.38768
52.588098621,98153569.57355,91022068.13232,93608951.95143,83390540.81892,98441591.05736,92394238.64366
54.009565591,98150849.94038,91029338.22141,93603526.41566,83411855.76554,98431448.19025,92353045.00701
55.430572137,98147036.87156,91012584.83314,93575545.84361,83353838.35713,98432144.43625,92375388.1856
56.852032349,98153041.07051,91006044.94307,93574428.89159,83395884.69175,98432128.94075,92345108.80921
58.273049076,98148971.79465,91020006.97559,93571989.45003,83390936.61994,98434004.15032,92340033.30952
