Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,35140
Base Time Seconds,1666288143
Base Time Fractional,.813255315
Base Time,10/20/2022 17:49:03.813255315
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,94587217.43441,93208000.09332,94646318.48085,86306238.50117,80007992.26191,94027188.59843
1.555483666,94527231.63863,93235829.37531,94574381.34278,86198689.26264,79802653.93895,94004059.10204
3.649292606,94422213.27703,93118479.22952,94506269.04889,86047280.7175,79637604.49297,93916933.21797
5.070324303,94370516.97986,93095479.79725,94454674.06216,86024944.35822,79529024.2221,93884784.19527
6.491798818,94334519.44567,93024831.25119,94435506.90879,85986037.98178,79444043.6443,93860754.91632
7.912828969,94306771.7543,92987263.93251,94398482.58158,85951178.99231,79362092.99648,93858156.98959
9.334754727,94286089.94531,92944657.80354,94344320.74407,85910954.74614,79286019.03464,93858611.86604
10.755322757,94289843.27823,92916447.62751,94321164.5181,85883105.17134,79193150.36352,93852988.66079
12.177257363,94269198.76112,92882838.08949,94308313.03776,85859284.97867,79103545.95155,93818224.55081
13.598264151,94255618.35981,92887767.64301,94281380.30155,85833893.7395,79078778.12065,93803718.95376
15.019732757,94245431.15,92858380.4282,94259996.07654,85830742.64733,79012509.56489,93788205.24941
16.441195606,94143693.05191,92865394.7323,94212790.35103,85772153.52917,78930025.49587,93745550.91154
17.862220878,94219730.51284,92848300.66168,94223084.46987,85777514.01528,78922923.89685,93740104.78375
19.283698181,94203389.96913,92814502.16775,94243383.97222,85763036.67142,78856889.4788,93751405.68267
20.704728848,94186811.54475,92837359.82459,94202878.66393,85738988.09594,78831339.00835,93731893.11347
22.126188666,94169074.06452,92821425.68712,94199272.12462,85717997.52486,78800477.17347,93729182.88078
23.547214090,94152097.75418,92813465.09391,94169659.94655,85725208.99342,78782274.69746,93695681.28526
24.969142090,94146525.97043,92770956.28225,94171299.70945,85699754.78699,78754494.29923,93691302.59986
26.389710787,94136629.23182,92731963.80872,94226395.16439,85709854.61553,78734131.90146,93695494.2743
27.811643635,94117700.56824,92756759.26996,94171540.87677,85721603.35929,78710110.98839,93706377.73109
29.232655575,94101191.25252,92734778.34046,94149422.76733,85686786.67004,78693823.73812,93715977.93593
30.654128211,94107033.81278,92732489.48655,94114042.4469,85685309.39147,78670879.50961,93699830.27492
32.075593999,94087032.90148,92736235.22939,94127322.06747,85685840.80678,78657195.28994,93674328.40788
33.496613332,94087238.26177,92710933.28885,94138513.84939,85689798.16201,78636161.46668,93679853.53599
34.918091908,94077667.58965,92717306.589,94100038.00531,85672828.71915,78650346.02,93673945.07728
36.339111241,94087489.50784,92698540.7137,94111042.08149,85665209.65051,78646958.65525,93680110.56698
37.760579575,94097798.10476,92697835.32897,94104269.83798,85631153.35983,78629549.97411,93687397.35433
39.181614696,94120910.10207,92741548.73965,94102907.66693,85628283.61163,78581554.36766,93670345.00725
40.603534423,94128550.88163,92771519.93064,94133927.62298,85628611.85036,78581638.82316,93676662.38076
42.024099787,94120795.96052,92813076.71725,94172479.1791,85651411.9987,78568054.96134,93624634.7024
43.446024272,94091829.73325,92794644.14913,94176022.42292,85661812.60238,78568890.58375,93624318.74409
44.867043363,94078157.79419,92761590.54866,94196972.59657,85697798.56269,78597728.497,93603133.11427
46.288511150,94050685.75017,92749231.20736,94194336.79237,85681098.90527,78605029.0729,93638330.66487
47.709976514,94055153.72472,92694932.8151,94175461.31546,85672749.49542,78601504.14857,93657167.47256
49.131000726,94052435.51625,92704112.16303,94155544.00789,85680499.44512,78605153.17228,93678842.48916
50.552473757,94084724.00106,92703652.36513,94145285.43758,85647102.95556,78601179.94728,93670153.41851
51.973496726,94101175.36608,92731640.79133,94144355.58943,85655290.73644,78592788.39552,93657025.37984
53.394965090,94111549.68296,92789829.35545,94176210.42472,85667499.64338,78617041.39465,93642864.6458
54.815997302,94106567.03091,92802822.87355,94207278.02458,85673423.55216,78613365.72692,93632716.26047
56.237923363,94096026.60261,92780379.02949,94216882.6485,85686132.57528,78615170.98853,93627245.05972
57.658501060,94088870.82834,92768753.12694,94215225.56683,85692477.84859,78642380.4153,93647823.04916
59.080433120,94079882.66367,92782520.66469,94225437.61686,85689797.22657,78642471.29408,93641961.85404
60.501470060,94077017.97638,92803854.06782,94232134.65402,85692391.30348,78655458.36965,93632965.35382
61.922951817,94080709.90484,92801666.56499,94240372.84135,85707140.49262,78647113.59094,93644038.60254
63.344417241,94082339.09543,92777552.05616,94230750.27051,85709393.35712,78668686.59986,93639610.9201
64.765446544,94082895.13281,92794838.56691,94224985.85249,85714746.82173,78666591.06956,93665756.09982
66.186910878,94091896.05044,92757853.09583,94209755.3846,85704511.73241,78687535.1175,93680510.04962
67.607931393,94121648.41234,92776075.03547,94191327.81195,85686152.01837,78690788.4819,93691929.37196
69.029411999,94133720.64561,92827415.11283,94213714.05585,85678465.36437,78670621.45667,93667869.05947
70.450444150,94139249.35405,92853313.03946,94222023.42901,85691813.22319,78658791.3429,93648278.62257
71.872362847,94134453.50527,92873178.81911,94241798.46568,85707771.20728,78655652.50365,93631885.16911
73.292940908,94120545.8677,92882775.10633,94239860.33544,85730266.35207,78661501.09181,93639920.43763
74.714861787,94088595.22267,92886937.42214,94250323.53906,85757162.41708,78697774.99601,93639026.9132
76.135876666,94090515.91853,92864743.08495,94247662.63337,85767647.47686,78708568.86864,93659168.20446
77.557356181,94092649.34448,92837644.65385,94226534.30461,85766414.59189,78722135.90844,93657731.79589
78.978828181,94108632.31249,92796436.44678,94217529.78901,85757532.1285,78736959.62418,93672551.45962
80.399852696,94115972.85983,92846555.04627,94216528.54414,85763557.14039,78752397.45195,93704522.31476
81.821334423,94132207.22226,92848545.40471,94216360.07155,85749157.56174,78723816.96072,93683126.65333
83.242359332,94135927.02483,92865967.33182,94228130.70376,85750306.35074,78739167.28344,93673727.822
84.663834757,94143018.36346,92883930.0352,94246790.01851,85763765.22434,78744930.26299,93656267.75424
86.084853757,94148197.21811,92880311.91141,94268945.64087,85757693.56034,78747098.14505,93670219.38535
87.506777575,94154060.6143,92918747.65935,94268838.91843,85772692.27623,78744123.27781,93654292.7068
88.927328878,94152058.75801,92905501.67095,94283813.38675,85757363.52699,78752543.56667,93652270.24763
90.349254394,94123331.18923,92929406.1683,94294096.99878,85769653.18541,78774653.3885,93656704.03999
91.770273818,94118794.33814,92918154.33718,94290544.85369,85811398.14129,78797929.7479,93668443.71382
93.191740303,94111231.45738,92872584.95164,94270482.77399,85826811.90829,78796990.57765,93674819.40139
94.613211636,94129685.83072,92880558.57471,94296678.90643,85819884.22708,78791406.34698,93692888.01798
96.034221606,94133698.98499,92839829.95417,94268910.14505,85806107.18684,78809672.75942,93719732.28843
97.455684515,94157438.05768,92881142.22345,94286747.92103,85808153.0229,78786901.94552,93739348.81073
98.876709121,94170652.92394,92889908.3607,94287000.77258,85784198.33013,78807386.02043,93725003.34732
100.298169424,94182827.23008,92916189.20201,94330657.1557,85795806.68927,78813805.06574,93700263.17489
101.719198394,94171580.635,92905144.13599,94322358.10364,85794923.44363,78828301.19599,93705712.94338
103.141118636,94158111.88904,92911183.32448,94321159.7626,85814207.89045,78822063.00432,93697848.58817
104.561687030,94152697.17402,92908255.7241,94330407.60149,85834378.07959,78844919.4395,93688326.12727
105.983619666,94149462.13936,92935807.25822,94333472.25585,85854790.34379,78860280.07505,93684740.96697
107.404632606,94139076.30667,92931696.69408,94328062.99809,85868901.86686,78878008.06301,93689925.61367
108.826108121,94119754.32689,92931329.26457,94325388.39733,85872685.68979,78895434.9217,93710520.34342
110.247587333,94141450.13072,92909992.86442,94305991.06625,85854032.60026,78907794.5067,93718923.599
111.668606000,94150502.69928,92911164.39637,94325022.81211,85847655.84393,78928957.66057,93746739.30026
113.090068212,94185785.80414,92909987.18124,94328155.97145,85851210.70444,78918316.77904,93736505.77028
114.511088454,94206433.97757,92939577.41406,94301114.09997,85826487.36521,78912724.16277,93752109.62906
115.932550545,94215239.30955,92950747.94692,94339669.85258,85840315.55658,78935407.52738,93733130.9917
117.353573727,94214054.44923,92932201.43413,94342228.67867,85860296.5039,78912972.39191,93711843.48598
118.775491757,94201577.99863,92989175.82812,94362344.7657,85866935.85625,78937369.53924,93688515.23056
120.196061181,94190566.5667,92969051.72594,94380021.59477,85872570.71659,78926312.3067,93701843.85077
121.617974575,94181817.85953,92969318.57778,94371051.07586,85894743.28865,78939943.37147,93714717.56208
123.038990757,94168985.48891,92974144.7422,94342950.70264,85894349.17852,78927853.5075,93711919.02819
124.460458514,94166465.88453,92940046.92401,94343555.02349,85901282.38061,78949474.43811,93726585.27217
125.881923666,94179447.45511,92968982.66713,94324004.64103,85916247.71482,78970258.80715,93750743.12567
127.302947514,94181898.00876,92925920.02039,94321504.17203,85894449.84332,78981557.00404,93753472.55075
128.724412787,94197648.13133,92962918.93505,94331198.76104,85885609.57449,78975685.69697,93761907.93796
130.145433545,94220709.97638,92976576.32341,94337537.68087,85892686.06032,78969648.93261,93759224.99915
131.566891484,94237059.95392,93007818.80915,94332437.04883,85892055.19207,78945110.89794,93739565.38027
