Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,48006
Base Time Seconds,1666213842
Base Time Fractional,.054106421
Base Time,10/19/2022 21:10:42.054106421
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,95105885.29217,94072562.89506,95251975.02988,87630384.33156,81896472.83637,94601663.65996
1.555040454,95118138.93016,94110545.35418,95304704.28629,87603259.67885,81702105.01229,94563792.58411
3.649297969,94982034.85821,93957386.35003,95177471.05492,87422986.65617,81467217.57887,94453381.10789
5.070313515,94961944.09648,93894171.4656,95104290.30866,87335987.76635,81339508.85552,94445570.93902
6.491784650,94895143.5786,93874641.51314,95051261.81271,87273481.82806,81204476.18761,94405882.22237
7.913251893,94886890.2656,93851227.17443,95008651.47071,87193019.51911,81092664.86679,94388586.37234
9.334276559,94841124.81335,93760442.1566,94967158.2484,87383174.6299,80926007.85681,94346188.02078
10.755738772,94802395.48188,93695775.36698,94926772.4808,87049925.15404,80888766.38606,94333382.92842
12.176760408,94790327.74451,93684476.84443,94932228.06918,86963943.44726,80763996.10341,94307002.32814
13.598227256,94812958.72277,93647218.40686,94881621.61258,86932341.49907,80686842.06128,94290875.23657
15.019246378,94757336.35906,93587946.96931,94860538.72402,86897902.73858,80580237.76927,94294980.60228
16.441152802,94743665.01459,93535647.74841,94828054.86417,86816197.64512,80495877.77758,94267909.32061
17.861724650,94721318.93961,93530375.494,94814384.18391,86787186.40311,80416406.96578,94257162.84542
19.283643408,94688572.83226,93525129.64966,94783657.81063,86731168.58472,80341990.84035,94232979.61768
20.704656499,94667332.74987,93508006.10884,94774919.56849,86683606.00249,80285538.8568,94219250.67035
22.126130438,94638201.29291,93496720.51413,94757347.71383,86647273.83098,80214061.92161,94201537.57903
23.547600711,94630513.35141,93460615.89287,94758727.08599,86617956.47716,80139558.03754,94184555.6734
24.968619620,94625907.93846,93416264.17208,94705902.03565,86590307.63567,80066777.41212,94163492.21432
26.390080862,94626806.64973,93414224.56052,94691551.27524,86557324.30049,80029674.74583,94170020.39788
27.811095681,94590719.99042,93380193.09578,94679584.07212,86517115.24579,79971438.21366,94154649.06323
29.232572923,94593100.4032,93375146.3644,94651977.68478,86508846.66146,79945271.15841,94140448.48981
30.653602105,94615244.72135,93367297.6391,94643794.45097,86455889.4991,79916500.51649,94122770.07539
