Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,8889
Base Time Seconds,1667339124
Base Time Fractional,.022568830
Base Time,11/01/2022 21:45:24.022568830
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
291.367192969,61722277.38499,78685450.42411,75713668.92023,80841704.55663,77279083.3126,83976348.3475
292.788665151,61781121.91924,78660533.99528,75680572.23703,80823273.53311,77317887.20086,83985628.53508
294.210128060,61810453.53975,78678032.64414,75642178.05761,80821887.4458,77470671.29504,83986267.84484
295.631134212,61746150.27748,78678935.88242,75680570.40287,80836139.45192,77459940.04597,83984894.76882
297.052589151,61741145.80326,78697853.0914,75709938.30315,80813574.10187,77397600.80337,83999440.73489
298.473595484,61789450.21664,78684889.01627,75602772.27732,80812765.46247,77787479.43389,83978788.50295
299.895051181,61791253.35422,78699794.16268,75615369.99023,80815217.99975,77490386.2244,83970323.75795
301.316070454,61812525.82163,78699217.04736,75617603.08681,80804353.09333,77624279.20642,83984600.63615
302.737976939,61820235.73264,78687877.99748,75638038.15499,80819541.86426,77602681.47146,83979431.2612
304.158535121,61796139.51652,78686138.57144,75698263.39717,80809161.06063,77540429.09499,83981590.38604
305.580452787,61788225.02036,78676877.24016,75649221.4956,80795417.71094,77678442.3295,83976146.98279
307.001476363,61781262.33313,78693822.44272,75741622.17444,80811449.28755,77509332.72535,83964778.53228
308.422948030,61754488.84128,78684994.08722,75710215.32728,80816343.78529,77525158.10262,83968476.00257
309.844423575,61771265.35296,78664620.71106,75695773.49541,80821407.08509,77494170.16904,83972736.3209
311.265441000,61736508.64697,78688816.78064,75789197.79582,80817704.79254,77528533.58086,83964552.14934
312.686898939,61790638.98845,78681019.72138,75864812.20255,80805736.80891,77652922.47738,83967825.74004
314.107917727,61751185.62954,78674185.81061,75796736.80548,80801963.93398,77577328.44814,83974179.0545
315.529373697,61802473.38494,78692693.99491,75763313.83685,80798663.04267,77477534.46798,83982411.61302
316.950388515,61767972.50632,78685578.85759,75755967.19172,80804899.97925,77127284.19193,83969703.61517
318.372310333,61764051.77909,78681881.82868,75714721.49652,80800745.48702,77333720.61031,83966623.45497
319.792875393,61743480.73872,78687485.39997,75742605.74875,80793611.01208,77416984.79322,83975617.95681
321.214802030,61769368.76462,78676788.72648,75674626.89676,80791226.68482,77304429.56016,83973064.90365
322.635819575,61762295.72987,78687372.62801,75706757.73605,80776913.97076,77419580.56799,83981109.18956
324.057293363,61753818.6307,78679475.63038,75703828.95765,80788789.79531,77257986.56243,83976153.37586
325.478758909,61762555.25391,78690999.93893,75710979.93516,80799080.94152,77828566.67125,83966213.27193
326.899778454,61768131.85558,78687139.88568,75723259.08824,80767193.75667,77799470.00606,83968830.09193
328.321247424,61822763.08619,78699803.27077,75725706.12004,80787073.99262,77753080.48251,83975578.81816
329.742257666,61787861.67799,78695778.26921,75736226.32749,80780181.08972,77626097.84491,83960955.17917
331.163726969,61752731.3833,78699625.09966,75738643.12513,80780218.63627,77525074.24665,83961534.25843
332.584739818,61764146.3308,78705905.26303,75662080.79003,80780009.14177,77791631.68769,83952633.91824
334.006659272,61777255.75255,78710541.87274,75638811.90173,80778496.56905,77689888.13757,83963572.34002
335.427225818,61752908.1222,78717075.09975,75679932.51739,80795414.30645,77731163.21259,83946363.8778
336.849140090,61807698.67096,78721626.87267,75678099.9543,80799137.16796,77718117.16195,83944363.72461
338.270152242,61776621.03448,78728224.62939,75746563.57387,80775879.48562,77696284.52349,83993427.64194
339.691614242,61800767.98509,78731152.49108,75850766.90878,80812630.59439,77678783.5829,83981743.16336
341.113080212,61834228.0506,78707937.38203,75847485.98599,80795341.21791,77765320.59326,83976379.95686
342.534098848,61793245.43044,78713635.73145,75770023.8088,80793188.73838,77947876.04043,83984566.19283
343.955557181,61781688.69628,78706877.26997,75699825.95442,80811138.59608,77877278.52996,83983208.654
345.376568909,61761168.5392,78706770.95122,75720189.21087,80822169.88555,77570262.10694,83999180.59463
346.798018969,61800142.4292,78690529.65623,75688318.00264,80798164.36573,77856857.80514,83974991.11519
348.219044105,61785002.17895,78686810.74296,75625239.49278,80796403.94534,77453750.05773,83971472.73131
349.640956317,61777087.99695,78683917.03994,75770514.68117,80828481.9692,77786641.65257,83978204.53073
351.061516226,61790276.13169,78678368.1763,75737775.43318,80794113.21457,77603815.91701,83991997.31314
352.483432893,61798917.3185,78681250.61141,75757166.91762,80808645.06174,77700772.94898,83990316.05755
353.904457408,61784089.58701,78693760.9126,75715878.68357,80813236.11165,77351135.48002,83988130.43655
355.325931105,61804387.61732,78685191.1095,75746560.75036,80784792.13802,77664799.79934,83990629.76587
356.747392075,61799679.96816,78699565.2561,75791264.52841,80781317.65914,77572668.65622,84014288.9398
358.168412893,61788098.91853,78692640.74592,75805618.62376,80785250.44543,77834462.72029,84002034.43692
359.589868135,61740072.28393,78687453.52878,75766697.84533,80775011.70671,77502686.85795,83987568.86362
361.010886105,61746666.35102,78703896.65,75769649.37647,80776980.77626,77593609.35742,84006446.83979
362.432344499,61767594.3882,78706869.70846,75700446.0899,80787990.22988,77359629.81626,83989033.38617
363.853360408,61678404.99073,78708509.93354,75746962.49627,80794483.15962,77417914.66424,83997927.79692
365.275267984,61721065.37459,78696178.89635,75790779.90643,80816858.48922,77475338.80676,83990965.6693
366.695828378,61785518.83107,78704138.63564,75729719.89121,80826593.94996,77398092.73304,83990820.66336
368.117749923,61781820.72895,78691698.9694,75716153.77472,80797668.6033,76838437.32611,83989437.82874
369.538757408,61697695.30837,78707961.17359,75710135.5827,80814087.33645,77617839.56267,83984410.22117
370.960214893,61669460.55552,78692278.58293,75786762.39708,80819433.47566,77419243.46644,83980458.0797
372.381686590,61720155.29901,78708681.02195,75839223.62115,80819802.38087,77637427.79957,83969239.08756
373.802698953,61682604.05162,78685795.19362,75917165.39496,80807933.16647,77630720.97171,83968523.93084
375.224165196,61697234.97345,78654874.17994,75878949.62459,80820739.83772,77484928.27466,83977491.25788
376.645179438,61685470.65189,78661890.11589,75833918.9118,80822051.86871,77716539.84232,83976737.48519
378.066642454,61693457.49653,78685697.11943,75850606.37614,80813966.65284,77555818.49715,83966069.45431
379.487658696,61688319.99102,78665514.68729,75834990.8459,80817797.43739,77900164.84941,83975851.17876
380.909579545,61709124.603,78657984.79807,75936886.30624,80817091.06798,77636163.97711,83970915.72363
382.330145999,61749968.1194,78669095.2432,75934851.0194,80833199.22719,77726383.65334,83968069.30957
383.752069030,61719340.92241,78677913.80219,75798167.63705,80845714.78434,77624233.45444,83961803.39602
385.173083151,61746946.16769,78681132.19682,75888554.78432,80825959.13483,77740016.68535,83974153.65137
386.594549393,61778563.22062,78673345.48428,75804415.191,80813465.7719,77492564.71522,83987940.82759
388.016020333,61754541.70614,78686224.85026,75833770.38143,80814235.61583,77508539.88341,83973233.26735
389.437034090,61780762.42652,78668283.42708,75763524.89595,80804901.06309,77631681.60848,83979587.31524
390.858507454,61809264.68875,78686462.04718,75817410.94257,80833436.09435,77752115.69207,83986193.71661
392.279532514,61803337.58779,78689188.17036,75784272.4426,80782593.42797,77658890.82912,83977269.45363
393.700999696,61794241.19776,78694574.37744,75796807.91883,80809800.17039,77682901.08405,83967021.00698
395.122014454,61740629.76602,78676135.43294,75764721.62489,80800957.56961,77685617.60313,83978227.09043
396.543931787,61780321.50276,78691514.05478,75697020.17488,80804684.4393,78005967.00101,83976099.33752
397.964495363,61780738.50435,78693139.42823,75809898.09343,80789271.88419,77913888.32922,83951245.78051
