Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,15080
Base Time Seconds,1671498587
Base Time Fractional,.208139526
Base Time,12/20/2022 01:09:47.208139526
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
100.163488076,96793568.21255,94490542.81608,92199932.4671,95881204.23595,89673138.2671,87542147.73112
101.584501409,96802224.52464,94488849.24554,92194465.4515,95883000.30899,89671748.9671,87518356.87176
103.006414409,96791849.51976,94506406.51184,92200217.06564,95872953.9141,89653330.78284,87506085.74207
104.426974833,96769320.02708,94476575.63929,92191624.08796,95899375.73085,89667400.79791,87477245.23496
105.848892955,96744233.30126,94453257.12264,92176140.9613,95919056.79584,89682946.83288,87500263.29313
107.269911015,96750115.69877,94436823.32932,92161648.69827,95895611.13549,89686917.972,87501286.05434
108.691380288,96747582.89222,94426650.13404,92143769.16299,95892414.04278,89676599.13488,87517887.00677
110.112853985,96773333.59148,94449068.65408,92136148.17468,95865374.16701,89655038.44091,87495742.21577
111.533873955,96776089.27935,94436706.54867,92141909.65445,95870137.96662,89652924.60203,87481219.65634
112.955349349,96781113.59624,94449957.76757,92135683.58084,95876042.64027,89647341.19051,87466194.34486
114.376372682,96780243.96464,94485361.25593,92116763.1585,95866738.34083,89657405.04707,87429561.23291
115.797827894,96763723.34355,94447001.47428,92130750.0552,95865968.78249,89640575.32474,87414286.2636
117.218848349,96768328.18728,94444298.80293,92127423.45056,95858038.12245,89632746.74551,87413662.40752
118.640768470,96737958.89505,94431387.88348,92117219.54653,95858475.96353,89630960.00611,87406185.10286
120.061333924,96736353.02487,94416081.81878,92097764.49494,95877372.42993,89631295.32484,87394904.58362
121.483260591,96755574.09113,94413892.81217,92101412.12659,95866900.56734,89633593.13756,87402788.22468
122.904274697,96736503.27505,94407501.03835,92094191.23207,95868802.01915,89627155.83257,87409055.27669
124.325743879,96743981.3198,94407404.66513,92080655.78542,95860605.01629,89627797.57837,87381319.9011
125.747215394,96740347.07609,94393475.39682,92083176.82266,95850362.87335,89629531.31131,87386586.17003
127.168248697,96733790.87194,94395256.58106,92070837.39071,95855809.1954,89623114.00203,87366765.50477
128.589703910,96723064.7521,94390118.00716,92067225.71277,95854053.28858,89636175.30226,87391249.35446
130.010730697,96741558.0691,94377418.7937,92037248.12606,95836023.74117,89625106.28584,87391879.81359
131.432212910,96757724.02851,94376205.43035,92029149.24967,95829100.11061,89620666.47664,87383458.62064
132.853225182,96755854.26644,94369751.00325,92033097.21012,95822204.20142,89612509.4374,87382232.37355
134.275153334,96754560.88641,94380494.11956,92036340.62061,95811061.22181,89600175.99419,87414809.5465
135.695710031,96756920.84821,94379077.20564,92027635.2959,95807998.66377,89601675.00442,87372907.75065
137.117637061,96759582.76147,94411940.97211,92039645.8944,95817003.43896,89595304.33052,87396937.70734
138.538656152,96747249.39392,94397206.77214,92034354.86623,95803532.87636,89601575.71432,87365375.00911
139.960130243,96748460.19847,94382300.56749,92024317.0197,95800659.8018,89566396.99175,87344172.48936
141.381584152,96747909.61876,94398048.07183,92037352.02148,95812536.7309,89568267.40633,87336781.62703
142.802604940,96759747.80013,94404246.19144,92041816.54141,95803015.8676,89558225.16286,87282447.09971
144.224077849,96749562.90978,94397657.63858,92032377.87084,95812794.23481,89554089.81507,87275934.85642
145.645097516,96757881.68853,94399428.68935,92032774.94711,95809186.5803,89554928.62167,87260787.15706
147.066572303,96739840.6608,94395639.97029,92029852.07712,95818245.0317,89547722.17439,87318159.29513
148.487595000,96737456.80905,94403812.11739,92030782.32884,95828720.68673,89569540.1537,87431506.42249
149.909504546,96723068.39982,94406449.92622,92033468.00071,95817261.15415,89565407.05692,87445370.10192
151.330065364,96718893.57683,94389417.28759,92030143.9556,95819136.41393,89548176.53206,87396367.7467
152.751988197,96713560.12506,94396804.0316,92031739.33326,95834482.13445,89564232.83509,87374349.27834
154.172997197,96695236.32677,94379461.8735,92024237.15883,95842156.94216,89562493.99441,87368343.82059
155.594462349,96701907.47148,94371717.07986,92028578.19817,95833623.62853,89560610.91317,87384723.80076
157.015931622,96690720.48394,94365152.42088,92011209.4917,95832003.47782,89573779.22166,87378389.27393
158.436943894,96713621.4361,94360142.79177,92006174.16826,95838485.58624,89568049.68783,87381599.37215
159.858403531,96707155.67685,94367058.98185,91989514.34538,95827233.22592,89571361.30501,87374833.68028
161.279427894,96711079.57115,94371710.82445,91993942.9202,95816660.24299,89562182.57159,87345266.06399
162.700904894,96718149.85807,94363078.40354,91986821.9483,95810524.01985,89569339.0484,87348947.15683
164.121930470,96716037.26391,94354279.6887,91977252.45548,95810357.2642,89579106.19386,87382867.23852
165.543856985,96710806.48545,94342973.26471,91955440.00894,95796968.10536,89574508.86389,87406790.19366
166.964422440,96714169.80548,94349875.30987,91954212.83796,95788531.46716,89587248.91494,87386206.59277
168.386343804,96724049.73864,94353170.13938,91938688.55847,95782823.50342,89579046.63434,87391918.32577
169.807359834,96736551.56595,94341493.81141,91940942.11273,95800838.97049,89561634.35732,87385703.09265
171.228827652,96732631.55879,94342038.92205,91944916.57997,95784977.34404,89561105.08025,87374884.44417
172.650296591,96749577.22367,94356619.069,91949635.76859,95776553.27939,89557701.31283,87373815.46886
174.071318410,96741801.68368,94345177.77736,91943748.60897,95769481.3423,89562248.64748,87376160.80347
175.492784016,96771914.59007,94353895.83823,91939002.84813,95775967.18519,89569932.26027,87366552.29882
176.913799531,96747836.15887,94342277.91624,91940992.17365,95769159.48823,89549352.37869,87358323.36602
178.335269713,96755163.87634,94354611.24848,91954878.19887,95769846.48464,89524636.16442,87313116.66315
179.756293622,96755350.37493,94372898.84837,91949992.39977,95757647.50177,89536755.25114,87326942.28868
181.178223440,96749837.43073,94383665.45086,91946475.19221,95758851.7734,89533517.92443,87326558.33896
182.598795728,96752122.66273,94383087.56365,91958100.64176,95752310.35885,89539552.98853,87342464.626
184.020733607,96745558.98313,94389319.85651,91950301.45851,95765070.81525,89527665.14902,87309580.42111
185.441757728,96750017.40261,94372486.72142,91957324.51273,95766891.39335,89520687.90564,87336919.42583
186.863232698,96737780.2744,94391543.49791,91938710.67369,95756483.71869,89522137.75125,87358920.94735
188.284700698,96738492.16794,94390118.36678,91943334.91065,95773253.81647,89517308.86553,87347993.57204
189.705739001,96734874.07787,94375389.47154,91940329.10425,95760952.46099,89528555.40679,87342806.68585
191.127208061,96736405.40514,94369394.16515,91938256.59521,95762301.46603,89525975.37326,87342328.01431
192.548229698,96720998.91194,94355087.26056,91932960.99099,95759339.25196,89527522.52113,87336013.00639
193.969701576,96729531.29707,94374949.11135,91933654.42927,95761483.76732,89530507.92151,87312490.09106
195.390723061,96707461.53469,94343203.86072,91925260.98562,95759773.08468,89525538.93062,87340960.56263
196.812659758,96711467.27523,94345748.44819,91925473.70367,95771994.29852,89532412.82472,87308085.60251
198.233235970,96708828.03264,94340029.43294,91919504.00489,95803229.18806,89531894.65373,87312902.43867
199.655161879,96691198.66129,94338117.40096,91956289.96621,95801657.57719,89524020.20649,87279227.03757
201.076182061,96679203.58315,94303288.16328,91924717.12747,95787072.92627,89541933.51605,87314684.2389
202.497659364,96678042.169,94311023.16438,91923909.75827,95798290.89114,89544892.07882,87277718.21275
203.919135001,96677670.08756,94293085.21406,91925513.57171,95796832.05105,89574023.53264,87286714.52214
205.340149910,96662256.7599,94288613.4382,91949570.09107,95784460.1606,89534689.74681,87277213.62282
206.761621970,96677799.21232,94303431.57592,91917013.78671,95788258.28684,89554198.79809,87254621.12628
208.182630607,96688066.62055,94307649.62433,91908773.98528,95789990.22034,89545815.09144,87293567.1287
209.604103789,96700634.4605,94308860.32778,91904825.48984,95775714.9519,89529114.14492,87317634.53829
211.025122304,96694064.11766,94302821.29231,91896259.53329,95771691.21049,89534947.153,87316207.00188
212.447034894,96706483.07748,94314139.71633,91895066.33716,95781347.31978,89541560.44505,87307235.44243
213.867599046,96699728.66632,94295224.67599,91875013.54821,95770218.59453,89554288.45984,87319689.72962
215.289515470,96710991.5389,94284690.71064,91860922.76044,95765715.26884,89551170.44302,87291128.56719
216.710537288,96700038.39167,94294931.78713,91857998.13769,95766613.36986,89539637.20035,87287071.01367
218.132003318,96715930.23939,94296238.84914,91872407.1843,95753321.34351,89538985.79432,87264414.74934
219.553466288,96706916.0574,94306007.92298,91874884.00511,95753200.53828,89522013.61777,87303534.59425
220.974482924,96707388.71794,94300642.07919,91878621.20255,95751733.8848,89521337.25925,87271443.06509
222.395956227,96723089.16287,94306297.48951,91864828.74329,95730182.76182,89523367.38131,87286402.55397
223.816963137,96724286.14829,94296442.54058,91865507.21128,95733508.85685,89511848.64315,87276303.67776
225.238427803,96728320.69679,94317330.18802,91875617.04528,95730750.90845,89501540.46502,87257541.0092
226.659442621,96718567.55836,94304950.48624,91872672.72861,95749211.7519,89506654.51684,87316284.82499
228.081353924,96721336.55191,94319244.49037,91865703.7157,95729415.81292,89504828.36483,87312051.44385
229.501912258,96717459.74952,94311018.39428,91872040.31423,95744601.99757,89504695.29701,87288524.32397
230.923842076,96717956.69692,94321162.27109,91878366.74807,95731605.17047,89503041.27558,87271307.24586
232.344846258,96719139.99235,94321170.17792,91876127.27207,95735853.3018,89498617.71512,87262152.68913
233.766317349,96709727.69863,94326949.99097,91871335.37954,95723020.17901,89510867.14308,87507193.91826
235.187786924,96712321.48015,94319378.91801,91883004.01184,95741391.2324,89491471.42267,87371593.19878
236.608799864,96712869.87267,94320875.48989,91890295.18882,95737885.92884,89490148.30879,87391677.66141
238.030257197,96710362.93638,94317768.2186,91881353.78144,95746305.49319,89498924.54809,87421400.24728
239.451266349,96699533.12358,94316423.30381,91881821.32136,95736853.41761,89489658.50623,87426740.32323
240.872730985,96705431.27306,94318149.54754,91895463.58968,95726037.32385,89489628.54851,87417934.72511
242.293748849,96709922.26423,94323624.99299,91881424.18914,95745154.5906,89496247.99698,87376426.43191
243.715675818,96685400.52192,94311428.86568,91884507.84698,95765675.97749,89498383.29717,87378554.26982
245.136234515,96693435.09108,94311677.88465,91869023.9395,95762807.03507,89505190.9275,87383955.66063
246.558157849,96673469.4685,94293041.00032,91870102.67969,95747774.74698,89500764.48436,87423756.98767
247.979185243,96680964.75371,94313362.43368,91868104.81377,95753279.57399,89501813.0373,87400677.13436
249.400652455,96675059.23985,94302598.30753,91854549.93578,95769685.99985,89510365.57101,87394175.38717
250.822113727,96691114.06511,94313174.94036,91854806.19308,95747718.12684,89510946.54656,87429963.10606
