Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,14729
Base Time Seconds,1669760042
Base Time Fractional,.794266042
Base Time,11/29/2022 22:14:02.794266042
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
260.771092984,96394886.76005,92559959.19729,90872820.41293,94684663.82861,87256285.97205,84020010.60352
262.192551257,96398101.34162,92561452.0485,90875683.90678,94651757.80876,87255485.49621,84012521.1865
263.614017075,96388441.84044,92569404.19779,90869984.52271,94686793.43865,87257217.64884,84176824.41528
265.035021711,96398776.85186,92568350.31211,90875270.71293,94687709.12013,87275632.58836,84165986.34143
266.456490408,96386863.97909,92589698.00195,90905848.84437,94646074.5811,87258355.33885,84031445.32625
267.877514105,96392317.23466,92585317.60536,90889267.40336,94697875.07079,87250697.78172,84150202.6957
269.298981742,96382099.6428,92576163.66487,90883463.73063,94681524.3528,87249399.91682,83657035.72727
270.719994651,96383371.06846,92570289.4144,90880979.48933,94675346.53474,87250282.73531,83796279.18496
272.141906045,96389888.0981,92564641.26284,90873157.82809,94664684.36219,87250904.37607,83872203.80106
273.562468711,96387852.73938,92569964.54518,90880587.58261,94674642.03478,87234579.77269,83621315.79659
274.984387954,96385218.04318,92573653.3428,90860216.39665,94693337.52554,87238536.55372,83703283.40336
276.405401560,96391714.6944,92566376.91329,90874995.56294,94686326.24375,87243472.53606,84137077.2655
277.826860136,96389228.23405,92552985.7203,90861469.96421,94663747.18563,87218261.94464,84188642.95852
279.248324136,96395371.71355,92583405.00767,90866185.34379,94654818.80068,87229839.60043,84197775.67193
280.669340863,96395392.98604,92563623.47107,90855251.90669,94664221.44523,87221225.26842,84489643.1448
282.090813348,96399616.52777,92547286.72131,90859190.21848,94645496.89174,87236432.2068,83720902.51632
283.511828485,96411305.49506,92539345.12975,90861898.7984,94659628.82102,87218969.29366,83651344.21605
284.933281727,96387147.86326,92541732.70488,90854017.68779,94677685.72521,87220006.2332,84386347.6307
286.354300515,96393061.41291,92547691.5417,90853297.22271,94675691.53461,87220534.91532,84602596.21275
287.776213515,96392905.76013,92552696.4282,90853589.49348,94677483.25974,87230512.55478,84500889.76808
289.196777697,96389723.05246,92544078.41479,90853944.18476,94662944.58445,87219790.21532,84637755.10174
290.618693182,96382193.72236,92558185.5415,90871592.15784,94676459.28275,87217701.88699,84510340.89687
292.039711454,96379229.54342,92555407.91531,90859326.59883,94669044.31751,87217727.03996,84498817.08593
293.461187212,96377323.64445,92557690.2441,90853863.13906,94654449.82271,87217572.56325,84593079.936
294.882648151,96372189.32451,92555692.03841,90851542.9158,94657718.75001,87215425.64474,84304864.38676
296.303666091,96376232.5109,92553088.6625,90851796.26991,94654440.17605,87227904.96218,84395063.64211
297.725125424,96374197.67479,92560577.17874,90846005.45506,94629748.08496,87214617.37021,84246781.87649
