Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,14871
Base Time Seconds,1669673963
Base Time Fractional,.818973860
Base Time,11/28/2022 22:19:23.818973860
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
337.656065636,96633629.29962,93509690.70274,91717240.7789,95137077.10128,87917439.85564,87386774.21347
339.077980091,96639691.94665,93500753.56241,91706393.76248,95143520.75261,87920952.1437,86956210.64605
340.498538970,96628695.62871,93494551.03185,91706510.24543,95125082.30081,87918336.68685,87050822.38548
341.920465182,96627790.65036,93510758.91687,91716821.50381,95127486.70124,87926740.36108,87055006.4949
343.341474242,96632032.69045,93515877.36083,91700005.97783,95142713.11084,87929085.31868,88226699.41569
344.762952879,96628407.0052,93490252.16304,91699619.82961,95157956.8851,87921070.89135,88193358.11508
346.184416152,96618383.46895,93492524.33304,91707949.80157,95147442.70367,87929821.6836,88209352.93666
347.605443364,96617707.94456,93496269.00657,91713727.12862,95169718.07224,87931963.99515,88046754.7758
349.026907364,96623080.78594,93479602.35215,91710553.56836,95126431.40856,87933191.94074,87965530.40926
350.447928818,96623334.8292,93495072.54401,91701250.06341,95135517.55277,87936985.72519,87300773.65647
351.869402212,96620381.95663,93486356.57066,91698675.60199,95130786.64896,87920926.88444,87389634.37839
353.290426970,96624973.51486,93483357.21832,91699363.12653,95112565.39135,87932055.45274,87377202.99048
354.712343030,96629703.9862,93467496.94639,91704049.34293,95120052.62737,87928531.13342,87253033.55792
356.132906333,96631657.74865,93471444.3349,91689581.89931,95150385.05419,87933599.54709,87563605.01092
357.554820939,96639338.05791,93468656.6313,91691025.053,95133458.75762,87929754.39661,87568044.41816
358.975838576,96634099.89366,93450871.44486,91681007.79257,95103665.81694,87932889.90605,87556749.99278
360.397313106,96634051.14345,93457730.3765,91678852.67326,95106150.663,87924481.27654,87679296.73365
361.818789561,96635637.40871,93461284.28564,91682131.3075,95102695.66742,87930757.95845,87692242.18196
363.239815712,96640644.68426,93471130.92336,91684441.22826,95100484.59144,87919110.77469,87501934.58163
364.661292894,96638186.58823,93469419.71336,91685123.99198,95097658.98765,87906393.06441,87572583.88956
366.082313530,96637268.83483,93465292.84276,91681927.78962,95094713.8646,87917998.91225,87615329.21056
367.503782318,96645312.66956,93467136.5522,91700420.7771,95108683.11741,87905561.02657,87685028.14808
368.924798985,96650783.95879,93470481.09537,91695720.90101,95081728.12049,87907810.2115,87740500.93801
370.346712803,96642337.09715,93489430.91723,91704236.5879,95104026.32928,87912826.16953,87721727.42327
371.767286561,96641923.95065,93477869.47839,91703038.00689,95106426.17541,87915382.1328,87559670.57542
373.189203985,96635300.37323,93483679.63846,91712483.2449,95111991.47974,87915272.69873,89097323.8239
374.610217591,96633040.79946,93470163.22796,91702232.55951,95124836.69244,87914668.69061,88939758.60174
376.031685106,96632039.7924,93479025.81022,91700893.52162,95128954.44366,87918948.5992,88712705.23678
377.453151288,96633217.05001,93492291.63877,91711530.99866,95124294.65585,87925271.02246,88939923.31667
378.874172348,96634738.59011,93482539.68771,91711885.47982,95125499.04331,87912079.06761,88681057.1739
380.295647773,96626316.36697,93480419.66069,91706731.28336,95084482.61402,87918411.23376,88414682.30311
381.716668985,96635219.31271,93484470.63434,91691988.84968,95128222.55673,87920674.94096,88031854.25008
383.138143985,96643196.73476,93488646.12809,91692745.02314,95115209.12435,87914640.82883,88078802.3202
384.559160924,96632147.21454,93501821.03032,91692083.88309,95088002.0407,87919613.77375,87906486.0152
385.981081348,96635729.86889,93488464.43396,91695477.19577,95089254.93078,87908868.60045,88342239.41081
387.401648894,96628848.11914,93470019.05289,91691499.00194,95081031.17957,87904680.09462,88520080.19995
388.823570530,96625825.31097,93471295.22957,91709601.12189,95094619.67709,87912800.24488,88703791.98361
390.244597772,96641373.65634,93483567.08516,91683739.36389,95060289.54276,87914222.03513,88810703.19865
391.666062500,96635801.85635,93469017.34491,91697777.96913,95107594.23361,87914166.3192,88959193.13359
393.087525985,96636173.64536,93494586.19638,91688469.28781,95110515.30576,87902772.99322,88519438.87352
394.508550197,96632178.43636,93478312.23064,91677370.24835,95107067.80062,87900527.52088,88572970.60988
395.930012621,96642444.19927,93507275.41544,91688690.61764,95092393.9027,87894728.38471,88522710.96343
397.351025682,96646002.13368,93505719.17561,91678741.41225,95071045.63391,87893388.27207,88472227.53515
398.772496530,96650109.2673,93506531.04283,91681661.75446,95057975.46858,87899851.03962,88518062.84731
400.193527469,96649983.73689,93493887.98902,91694023.21001,95069917.1483,87898284.51369,88701307.09228
401.615443257,96639791.61957,93488395.05569,91691860.15809,95101180.40555,87895677.90507,88275696.36952
403.036003136,96628221.14927,93478650.32577,91686860.58684,95100076.89386,87911974.84163,88296776.52215
404.457926227,96631438.08968,93483266.96264,91693155.46614,95112830.17837,87902691.83429,88465291.60315
405.878939227,96633181.24675,93480011.05775,91690927.89117,95100746.31083,87897219.31914,88329808.88512
