Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,14731
Base Time Seconds,1670804224
Base Time Fractional,.263998587
Base Time,12/12/2022 00:17:04.263998587
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
0.000000000,97117105.1439,94381196.05236,92056230.16977,95406964.62481,90332840.38677,87418248.7878
1.420578212,97268806.82125,94626678.65592,92103283.54099,95718859.06881,90449540.7261,87347690.15549
3.514848122,97126205.68398,94527517.45987,92104916.95336,95630053.60221,90412402.85311,87264712.23403
4.935883606,97114283.44736,94533245.13396,92117923.2771,95643459.64517,90369307.37611,87208412.44064
6.357355212,97073301.10013,94378738.79512,92114525.28196,95627289.13616,90348933.17834,87228803.72844
7.778830924,97098500.86546,94494707.37289,92100561.77807,95605664.31787,90285677.91088,87139282.07664
9.199861803,97033800.74526,94496990.42497,92101007.09413,95652309.01503,90282846.80469,87078852.40171
10.621336348,97011830.52315,94481617.58977,92084314.13958,95612301.08534,90231184.44545,87043341.51047
12.042367469,96981998.0216,94410856.34421,92119967.09618,95670904.69321,90241103.8727,86962391.29112
13.463847318,96968362.01226,94398989.9543,92101239.11812,95618522.19099,90249817.90293,86992133.93372
14.884879166,96948418.28422,94316223.18852,92110684.1672,95600179.99679,90175362.36427,86931638.22523
16.306804409,96811799.55664,94330903.70293,92059670.74168,95620674.99558,90215442.54681,86880827.89873
17.727366985,96866432.85758,94226922.94345,91941873.7315,95604175.37825,90145092.4768,86854637.19363
19.149294045,96896645.73218,94244420.20743,91947767.37396,95588937.06682,90134690.08299,86874021.18381
20.570310166,96914037.99059,94277803.67859,91945034.07908,95515679.99493,90051184.03332,86835792.58827
21.991781015,96893786.08922,94252715.13846,91959797.51065,95562310.34905,90057733.00834,86824612.42693
23.413246076,96947809.47768,94257279.45865,91930419.11206,95515738.86103,89982348.01731,86770333.58767
24.834263742,96877331.77306,94237767.22854,91932081.48092,95551525.01226,89964911.10971,86733059.99168
26.255742227,96874140.7412,94224739.58894,91915345.86253,95514626.84202,89927716.28257,86698916.05955
27.676771591,96876892.11618,94182652.1642,91962775.2782,95564291.93683,89874647.64821,86655657.25321
29.098251469,96847354.59618,94201918.35985,91901400.71307,95503418.40915,89912845.41924,86647336.03812
30.519265409,96835670.18308,94156861.83818,91891145.85955,95537666.69601,89922357.32877,86615259.43186
31.941186136,96834711.37288,94133449.2331,91870524.78243,95577054.34284,89875090.66619,86528293.53774
33.361755166,96780060.82531,94085016.15273,91867867.25188,95479767.75063,89894681.85064,86550863.66985
34.783678166,96785108.22515,94099841.38672,91831345.16549,95509266.90338,89845477.77114,86524417.44488
36.204695560,96776745.08419,94045556.22498,91796793.27178,95483920.86005,89866527.47203,86509093.36866
37.626170682,96806673.63683,94064309.02971,91781181.13829,95467285.35165,89840100.0943,86482007.36472
39.047646651,96811568.18412,94070615.49867,91782396.61111,95462097.39229,89768797.75243,86457700.84223
40.468676833,96799558.71472,94077521.0259,91789716.55911,95440614.76901,89738031.75635,86423929.91724
41.890154924,96789979.41797,94068007.24081,91793433.32386,95443746.92882,89736577.44629,86404828.81521
43.311180076,96774716.98658,94040524.23112,91781307.36904,95450892.44377,89715513.30284,86382798.05332
44.732651742,96761349.13479,94044877.10704,91772698.06356,95468350.16757,89706733.859,86370001.7559
46.153676500,96740426.01431,94032585.69887,91769624.27494,95466733.82866,89708308.29761,86358848.06961
47.575608500,96730063.43163,93995552.80577,91756507.98324,95463510.05012,89697848.61798,86340513.44142
48.996181894,96725999.80527,93990135.37536,91726047.61152,95462491.84441,89691808.79128,86322619.08335
50.418107924,96708163.28142,93962541.60962,91713549.92609,95426652.27224,89692999.4004,86306675.73037
51.839125530,96722572.90323,93949712.27676,91690248.00514,95416349.04103,89670157.59179,86285475.31923
53.260597894,96729798.74075,93965236.00933,91667134.16505,95411849.0064,89650809.56337,86265161.80441
54.682080470,96724878.58916,93949925.1776,91665485.92616,95402008.28415,89627917.14859,86242545.03592
56.103110530,96729252.04123,93962824.7502,91667587.96291,95399066.25216,89596755.24574,86245243.21194
57.524588864,96722813.37977,93955141.64564,91666629.49069,95376648.18551,89587160.15211,86196822.53532
58.945623076,96735967.70286,93940582.31572,91653159.93667,95387355.18714,89575338.56118,86163103.2202
60.367093561,96716630.93181,93931136.76428,91664553.23594,95405264.29221,89541067.43234,86119910.0134
61.788123409,96691011.20245,93924109.61477,91652765.7856,95406039.22368,89449290.37593,86149331.18681
63.210051106,96684706.41625,93905505.66611,91658754.03225,95404776.99353,89225762.78938,86079928.41656
64.630627409,96671638.07357,93919014.51066,91647350.74579,95414920.52486,89309331.44781,86098226.82967
66.052559773,96628766.376,93884722.19123,91656117.31942,95433112.09016,89454545.80327,86035669.64836
67.473576894,96614848.70967,93949573.8866,91621796.87584,95382206.83921,89478563.18256,86025220.57934
68.895055954,96643378.73919,93853644.21725,91610886.74987,95409801.73069,89397996.40277,85992776.1876
70.316520591,96651712.71576,93851250.3743,91553264.05836,95361597.04074,89457766.52183,86022123.31127
71.737543651,96674664.07125,93845570.24007,91530290.6322,95357721.73484,89463260.5383,85985491.32962
73.159010621,96679058.66367,93846067.75104,91550768.07097,95336674.96628,89452749.51918,85965058.89587
74.580034015,96674356.3853,93851358.83793,91539744.81289,95321904.102,89415529.27253,85950036.31115
76.001499500,96687264.13134,93857347.24024,91568472.51299,95331589.99088,89498919.98986,85990270.11278
77.422517015,96685909.60076,93907243.09093,91550762.11684,95298611.2956,89349895.90441,85942183.78594
78.844438591,96649779.82265,93876080.50606,91549215.44771,95291478.94084,89383196.07722,85915706.23741
80.265023076,96688788.16777,93898964.81207,91546881.81939,95289892.18743,89337865.69796,85854388.3852
81.686951166,96641504.53073,93862928.24012,91558825.1143,95341244.87306,89347408.73007,85857158.26071
83.107964318,96617820.35672,93843671.39702,91561151.79861,95347961.22335,89353064.52474,85846131.59835
84.529435227,96602838.25122,93817414.83707,91545696.92838,95356293.2853,89375794.25441,85868755.26152
85.950900015,96583281.48295,93809173.86088,91540460.82469,95342665.58368,89363215.90917,85840913.62032
87.371917985,96592200.15319,93799916.38066,91520671.03441,95357579.37979,89393901.52902,85808517.09522
88.793393651,96600707.76567,93764448.62359,91489874.61986,95349984.64492,89385693.63716,85811869.38794
90.214417924,96609936.98576,93765635.50878,91472498.34742,95330204.15005,89376732.12466,85809818.93613
91.635891379,96611150.91103,93770091.64785,91467154.72145,95292728.42358,89356362.09573,85818642.2326
93.056913530,96617994.16233,93763891.98725,91458875.43688,95292639.81977,89332243.50891,85801862.07599
94.478843348,96628558.76168,93761173.78136,91455828.03957,95280619.34101,89292710.44008,85788683.29729
95.899416227,96627241.1821,93795731.3282,91450675.98148,95280148.24006,89278069.55946,85754152.81854
97.321348303,96624303.073,93772574.16269,91469415.88418,95266784.50782,89244434.50149,85717149.53352
98.742368061,96620854.5807,93788783.6125,91498839.41842,95294043.95449,89403802.09038,85767969.8142
100.163849455,96596298.27461,93781269.04349,91469881.51467,95273058.56569,89225610.97563,85699535.10224
101.585330273,96560348.20992,93750748.51684,91458516.86494,95277733.48575,89208748.90185,85650932.99003
103.006351879,96554639.96007,93832419.96194,91472283.25946,95279835.25683,89238713.06115,85683907.88726
104.427815667,96558484.28584,93756829.87805,91454899.46564,95282901.00341,89243071.60373,85653808.65691
105.848850061,96557834.10468,93740108.02455,91448368.00119,95272501.07458,89251186.03314,85632791.12561
107.270318788,96558659.09341,93721475.29814,91427175.6908,95267505.33955,89270443.61898,85660050.09535
108.691334061,96565474.15713,93716633.48318,91408797.36055,95260115.00829,89270232.43048,85648588.47836
110.113258000,96577328.02507,93699958.2671,91395063.7283,95250186.36969,89252134.41218,85644259.11211
111.533821212,96578627.86403,93708783.57789,91376271.46776,95231734.66412,89246495.56532,85633396.34943
112.955753394,96587567.52055,93711570.14331,91378512.05791,95221208.91051,89196004.13217,85647798.15865
114.376775879,96586977.33188,93706158.848,91398044.62001,95193102.82821,89159303.87364,85632548.58904
115.798246212,96569208.13387,93724336.17423,91374404.96384,95231767.06353,89148629.94574,85606238.34923
117.219730061,96598170.82867,93709029.86118,91416560.36966,95223724.00464,89165816.55369,85590227.45728
118.640751364,96583433.62826,93726088.88298,91377613.32611,95205446.43472,89158869.64768,85566929.1303
120.062226939,96551018.47669,93698663.2813,91407961.37146,95198900.25417,89135445.69844,85554092.6574
121.483252485,96545949.11513,93714614.35122,91369933.79408,95239428.11406,89143260.46448,85531862.69338
122.904736152,96521140.84422,93650032.45146,91396468.79506,95241480.27213,89169230.54192,85532051.61411
124.325758909,96526372.23811,93657553.37874,91371147.02901,95224938.13585,89179272.93253,85536606.19066
125.747677242,96525547.9492,93648319.38935,91351587.66505,95222464.68878,89165601.46863,85538698.07777
127.168248060,96526677.50166,93638950.31634,91319490.03228,95195869.44294,89174139.06762,85535877.81435
128.590176697,96547188.07723,93645093.29874,91310460.44285,95179395.15342,89167417.01535,85544533.90208
130.011203242,96565712.57682,93660279.23715,91305535.6426,95157208.16058,89156638.87248,85554071.32393
131.432672545,96573210.5556,93649609.68023,91287210.03807,95142075.30998,89151157.28702,85517302.18187
132.854147151,96562211.49836,93643908.2882,91291778.99906,95147186.62376,89099437.58321,85504823.30226
134.275167273,96560873.75097,93652594.03588,91306519.74397,95136640.84641,89096997.71989,85491574.01942
135.696652788,96548198.68013,93667087.27265,91320664.44024,95154298.71338,89055298.46294,85473351.19669
137.117685485,96560686.81666,93694151.17444,91333975.05747,95140137.18751,89060081.5274,85433273.42599
138.539146394,96554082.88735,93663118.02969,91314510.25861,95148006.89341,89060653.77962,85441899.49103
139.960166212,96522417.49199,93658289.47246,91325492.07409,95169780.1589,89051971.79699,85420009.44741
141.382086818,96504534.03424,93666916.03834,91323701.66495,95171977.70656,89060689.09634,85425181.40438
142.802661818,96500594.71165,93641324.42663,91309875.52344,95185488.66063,89042863.44162,85419611.07621
144.224604576,96483813.30256,93579883.87947,91285199.4013,95198885.16436,89069713.56938,85416168.75373
145.645622333,96490054.22347,93604224.6636,91271424.755,95196501.20014,89086966.6504,85401938.28528
147.067094394,96488256.96386,93587284.42774,91243986.24411,95190695.4313,89073363.31113,85402087.03927
148.488562727,96497246.52092,93588235.52615,91233081.66775,95173152.88086,89102229.27556,85431430.77317
149.909577848,96508417.83838,93574107.54923,91238841.10939,95149622.97839,89065075.10182,85388235.44485
151.331050060,96523775.21264,93591537.49234,91238593.67634,95133372.69571,89047217.81905,85408645.00388
152.752066848,96526081.57172,93597453.43047,91227727.48517,95130686.55824,89036742.60002,85378899.35324
154.173541636,96509911.6501,93586672.28555,91236145.54447,95149895.47917,89014892.31736,85350214.05742
155.594553545,96533743.02179,93624725.50837,91233532.21148,95119061.6824,88999051.74919,85340094.3459
157.016481651,96519484.00728,93625155.38711,91249676.86383,95127007.05034,88981815.07514,85331869.16146
158.437062106,96518424.67915,93624960.34941,91251419.62706,95136551.02285,88987672.98816,85316025.25431
159.858990772,96492714.66896,93610989.93589,91251486.93038,95150667.50654,88983783.41897,85299236.14069
161.280014409,96489068.712,93580394.18624,91247130.12931,95146916.15687,88995978.61078,85282819.88378
162.701498621,96471458.11802,93577605.3134,91233888.40237,95168433.53503,88988496.71544,85296677.49018
164.122969257,96466331.18053,93567407.40197,91209938.97455,95149555.85668,89005497.20536,85279419.41024
165.543994530,96467508.13786,93550872.85437,91222813.92469,95149865.12756,88978250.06531,85272153.05949
166.965468197,96473302.35974,93544146.34124,91203184.61726,95131138.88758,88999615.25534,85289901.62065
168.386495954,96473923.67673,93557517.8709,91205044.83471,95131865.62297,89000758.01208,85287721.77819
169.807965651,96477712.75049,93534014.85693,91197167.42985,95095860.12038,89006064.76543,85299613.58476
171.228990591,96496499.32135,93534112.20442,91187693.67288,95121971.20707,88989241.11642,85283671.09668
172.650912651,96490885.26344,93551382.12976,91199348.86687,95126994.89012,88933138.78694,85287761.69292
174.071479439,96512427.54674,93561175.59818,91194375.35955,95101142.13744,88902431.7152,85266881.33475
175.493401924,96493520.99618,93550220.55283,91194720.5804,95103027.29226,88916200.71827,85232457.60669
176.914409530,96477739.88968,93555179.27293,91197209.14976,95105916.68514,88876817.1558,85180001.59228
178.335883439,96488716.85876,93560925.03676,91186080.04317,95074715.1837,88897631.06076,85232184.10908
179.757357954,96483048.65072,93566531.57215,91195449.34225,95088608.70633,88913011.37271,85220988.39518
181.178379742,96439867.30053,93557538.04,91194830.42343,95105236.37527,88915431.51232,85218617.42501
182.599848348,96431422.40269,93522352.66275,91185084.44918,95082858.82844,88922222.33582,85210483.51555
184.020872924,96434626.91743,93516850.91429,91159782.75969,95105275.26982,88930401.63715,85214167.81902
185.442348288,96434515.8026,93508394.84973,91150128.19551,95101958.50499,88912521.42996,85232153.62459
186.863381046,96440399.03239,93505020.62491,91144215.65059,95091907.26938,88911451.78371,85201899.17713
188.285302803,96454229.10632,93512624.67578,91124096.41922,95054743.55881,88910160.85838,85219393.85325
189.705870894,96465745.28427,93515034.05635,91133680.86062,95045374.78895,88883964.21738,85170491.36124
191.127804500,96473779.4505,93516123.66506,91149086.30069,95043470.51312,88875447.75956,85175843.84299
192.548826409,96482140.46014,93523084.01034,91126354.56938,95053552.56784,88843766.99816,85173404.64787
193.970302197,96463288.60115,93527983.55994,91138969.4522,95035780.80369,88856242.3831,85142983.71523
195.391780924,96452900.94207,93506873.73755,91151604.21203,95069235.74737,88823847.82443,85138877.07978
196.812810894,96461541.94428,93500642.52687,91148251.31983,95066007.51288,88811774.27594,85104332.35742
198.234275743,96444905.92189,93505160.61982,91144366.75681,95084953.41103,88826542.75696,85111989.36597
199.655305227,96418069.88865,93491174.44173,91142360.13609,95085631.36798,88877195.08306,85107948.30782
201.076772955,96418217.99599,93478129.06599,91140348.28974,95106927.67578,88847940.78366,85104651.74622
202.497794985,96400779.5713,93475962.55492,91119763.5549,95098612.91469,88844111.52172,85101291.26359
203.919728682,96415069.71483,93456367.42324,91108102.64828,95093040.21724,89111295.25418,85107211.1788
205.340292985,96422248.87654,93470451.86304,91092835.57413,95089341.12509,89002882.87454,85047645.52265
206.762223561,96422509.04979,93451465.73338,91081804.84361,95082662.69441,88965996.16582,85132994.79493
208.183236440,96443221.01409,93444110.7622,91076178.61757,95064265.72472,88870824.25792,85075280.20695
209.604710470,96433656.36671,93435967.90734,91088303.94052,95052409.67496,88730703.93715,85128264.77682
211.026172621,96445106.34688,93464942.23636,91071617.92557,95046205.65076,88523026.20694,85086776.57672
212.447195864,96452744.13058,93475899.41614,91089107.158,95051228.65849,88654304.92438,85068463.01891
213.868670803,96442782.47661,93477385.2345,91077153.47317,95041929.91031,88783798.12964,85071303.55263
215.289702530,96457780.46542,93465901.64559,91057113.82189,95041304.62445,88816421.18725,85064915.77089
216.711165349,96437029.90387,93475425.57976,91078307.13397,95036105.66148,88741417.42913,85042217.12105
218.132184394,96424893.93574,93465154.46983,91076919.17144,95029060.38417,88761476.36148,84991976.39291
219.554107273,96407694.75282,93462729.10366,91024220.73181,95046728.65493,88881029.37346,85029615.08012
220.974666788,96396063.65711,93460232.72776,91057025.33617,95063920.49018,88390734.07426,84920476.36051
222.396600243,96394152.67386,93453161.45056,91035407.65934,95058332.11357,88727797.54534,84952559.22461
223.817625394,96399696.25789,93429179.229,91071677.7867,95045403.00513,88478777.76793,85006063.98564
225.239097394,96397802.10682,93422676.13223,91017269.1386,95044715.25653,87877808.69504,84898136.38259
226.660569485,96394462.84633,93424898.6956,91070503.11129,95046779.51309,88971448.40061,84561315.72136
228.081597424,96374435.61236,93425741.78786,91058292.9322,95037560.45786,88528650.64013,84403183.66596
229.503076031,96393150.86381,93435305.49692,91020380.12977,95024336.99932,86153140.85279,84018192.90421
230.924103031,96396458.20441,93445847.71133,90997128.24922,95015983.23095,88689748.34589,84737481.37308
232.345574091,96398029.17008,93435094.19897,91004610.97207,95026013.38752,86241763.08626,84427065.80212
233.766605940,96388066.94175,93448360.35818,90967592.84608,95014089.76002,86976719.53467,84248359.89801
235.188534909,96398169.89504,93433158.17564,90996043.36993,95025900.57878,87243435.91274,85043717.93576
236.609106394,96358761.63281,93426800.57173,90951153.39895,95026962.45568,86302257.8704,85024416.70275
238.031025727,96401195.62353,93422148.38058,90923684.8657,95037412.94012,86598256.77237,85013369.35723
239.452053212,96379377.68481,93421616.07299,90962670.17191,95033060.51803,88795637.57291,85016005.08346
240.873541061,96372495.10764,93436113.78627,90971686.26445,95043299.93077,88805295.85447,84997266.49185
242.295014515,96360123.76091,93399542.85395,90954661.14931,95041256.54616,88813023.96349,85019278.37756
243.716048940,96359310.91255,93396110.55139,91032966.55774,95040875.76713,88811048.58752,85014264.83189
245.137532697,96362035.60779,93385226.19641,91043580.37236,95026288.84411,88804350.75275,85031718.62095
246.558561091,96352083.56939,93359363.08706,91021244.54034,95050000.03578,88809492.58089,85026516.82097
247.980037182,96351771.28772,93344254.97847,90978985.34895,95070964.04224,88824794.81737,85043594.88023
249.401069970,96347951.50497,93377847.89575,90891612.42133,95030565.94351,88831815.56739,85047253.13992
250.822994303,96320389.32777,93359267.291,90917523.50052,95026959.23999,88791666.39079,85022615.47322
252.243571061,96370783.92563,93345593.34551,90835113.45903,95034549.27896,88815618.62504,85039748.59498
253.665512151,96406525.75424,93394157.30467,90807603.93346,95027410.00001,88828266.17764,85093626.23361
255.086533758,96382160.66971,93359758.21244,90706637.27147,94970827.42024,88805421.85686,85021985.05176
256.508014818,96406365.93993,93355882.06518,90816017.74555,95001210.34444,88780028.53464,85013885.79708
257.929485121,96401097.21632,93376934.15384,90881802.7852,94986077.19521,88764776.9311,85016597.46805
259.350510273,96404280.76435,93368371.13692,90827848.16689,94980407.83748,88757914.50045,85004601.27699
260.771976364,96396277.43087,93377745.64723,90832485.25635,94989611.52348,88761916.5198,84977111.09766
262.192991818,96399886.9001,93387248.69095,90841489.91667,95007117.10929,88748161.53188,84952571.92946
263.614462485,96396321.32649,93382460.47907,90810954.37562,95005626.13784,88750714.48756,84950622.88764
265.035478030,96389917.76742,93351588.37114,90860548.96312,94996390.28424,88763031.7349,84938191.61654
266.457401455,96371622.28512,93361591.76087,90917941.39899,94996854.1919,88745163.72101,84946679.96968
267.877974424,96361803.22537,93369656.9486,90944802.50727,95001119.50205,88752403.38887,84934313.34624
269.299898909,96368336.02842,93337712.06906,90893647.61959,94992326.88931,88776575.62389,84933982.74661
270.720921667,96353044.03166,93341184.00547,90853404.02569,94997981.51647,88744657.28378,84962146.08731
272.142390273,96360480.21974,93336438.05651,90923868.28472,94999365.5322,88757111.17675,84949066.75453
273.563868333,96350367.38062,93329510.56955,90831346.37048,95003831.83104,88757040.83133,84948412.39648
274.984890515,96355319.29321,93320982.94059,90774107.62968,95001216.39868,88752347.23555,84953320.74907
276.406365727,96373444.09631,93356093.4902,90735951.17499,94979618.38216,88744035.7737,84963959.07929
277.827380151,96364600.10626,93332700.6563,90753072.13313,94959808.76787,88734686.91256,84935416.68815
279.248847515,96369433.62676,93336968.40257,90740843.72121,94951050.0963,88708647.81904,84912840.05685
280.669873545,96384998.57167,93344102.50923,90854011.06348,94950221.82831,88724770.73732,84889302.08162
282.091796909,96382151.8662,93341381.40738,90894113.09245,94959259.87326,88703734.37849,84880740.09047
283.512371091,96379981.1402,93354976.62872,90916540.64739,94976302.95884,88699180.31089,84878698.97485
284.934300697,96361512.1277,93351599.87377,90869706.19019,94972218.9154,88705336.50141,84882275.87375
286.355323121,96347766.92344,93330034.50308,90912233.93689,94989650.62369,88714377.96248,84874722.50636
287.776800606,96335876.89134,93311722.276,90855452.29485,94987803.74003,88719974.13745,84873640.4259
289.198275939,96329469.22207,93315002.47053,90850305.67834,94983101.8546,88719088.22015,84890772.73764
290.619303394,96332408.77348,93314869.47088,90838003.64219,94964983.90729,88716964.39801,84875395.15332
292.040778121,96341955.36789,93316397.19368,90853614.1948,94983849.71627,88727721.79398,84878343.44925
293.461805969,96346518.88982,93309312.62958,90830738.22716,94970134.38737,88715126.66084,84879785.28201
294.883279666,96350323.54431,93298397.23453,90810228.74684,94970123.50428,88702882.43575,84863578.59936
296.304317151,96366158.4609,93315362.16092,90794365.17849,94942087.50828,88683777.60945,84856735.07725
297.726234000,96381914.62389,93349917.83761,90812846.00294,94946288.27514,88672650.60189,84849421.93557
299.146802818,96375057.43588,93352820.19333,90832899.57507,94942711.53627,88662657.6166,84839989.84468
300.568732394,96376488.33737,93354721.80108,90844582.5715,94954279.1002,88660080.24326,84845314.97374
301.989751545,96357704.98417,93364152.05089,90850707.62799,94950669.80559,88663900.60007,84848835.43711
303.411230151,96370776.77185,93359077.86994,90821465.25016,94955689.82947,88654676.51158,84833174.22178
304.832705939,96329466.59727,93364794.50808,90832628.38335,94952908.37409,88649896.75859,84821903.07242
306.253734363,96337126.79917,93371291.60026,90830596.77349,94964285.78365,88646005.08166,84823614.23557
307.675199424,96342984.88058,93339421.42683,90842541.18734,94951235.72783,88637678.23295,84827173.65745
309.096229272,96312793.48229,93341132.11405,90828399.34523,94954284.83831,88646612.83814,84813837.66896
310.517695272,96320151.84256,93303078.38816,90825050.74667,94969929.94952,88663281.91635,84821926.44306
311.938710909,96320398.83711,93317698.8388,90856909.3851,94977547.7702,88663193.52206,84819098.5862
313.360643575,96338238.40891,93307895.18097,90844789.72899,94962731.38146,88657803.70366,84822490.05115
314.781205909,96328688.37506,93303413.69337,90829458.12543,94951722.43519,88676756.99293,84828658.99862
316.203138696,96337527.41412,93300261.8891,90810900.76594,94967161.72363,88664941.98638,84804506.6661
317.624150393,96341101.3688,93299285.06717,90815567.10067,94940423.46195,88646559.07341,84833489.99528
319.045634878,96353283.55647,93291110.95445,90824561.6229,94942107.90973,88630970.53115,84816844.49646
320.467113212,96352474.07501,93298448.03735,90823236.01454,94930296.05623,88623396.00004,84813155.55784
321.888132424,96346940.26462,93312210.99417,90827043.72925,94926056.50078,88613232.85755,84814076.27313
323.309612303,96350255.99508,93315339.99901,90833996.3485,94935158.54831,88611847.05834,84797367.9762
324.730646363,96320334.16223,93307289.68423,90813584.23957,94934358.53172,88618600.86755,84778865.68955
326.152120030,96310356.24158,93315328.14696,90810986.47103,94937663.81455,88621043.09456,84766819.7883
327.573146242,96326413.29658,93323386.10872,90779223.27423,94942028.32849,88628536.61506,84771745.24476
328.995064606,96308066.54764,93302255.23781,90773752.66421,94942508.5665,88627558.14971,84778942.18895
330.415638636,96310768.08617,93290824.81272,90755429.91148,94936487.89759,88629801.79009,84796085.0686
331.837576000,96323392.78553,93298473.83718,90742140.07701,94947135.506,88624546.11839,84770132.40328
333.258594393,96317894.11547,93290946.84551,90756375.70442,94943186.64071,88626372.37816,84787802.04859
334.680078303,96329700.91231,93281626.55974,90746073.42903,94930201.63872,88641962.99908,84782803.13894
336.101552848,96334013.70012,93289411.84954,90739378.64935,94937840.51927,88626194.98049,84969945.62859
337.522582212,96332086.00722,93280005.81788,90740627.44298,94921513.76508,88617903.46078,85126035.32304
338.944058030,96339348.44783,93295747.62508,90728373.37817,94911742.64151,88598653.18977,85324084.12486
340.365086000,96346416.35885,93287114.38221,90715133.11595,94924462.86063,88601089.73547,85325645.16338
341.786560576,96334728.84102,93290121.73124,90696684.2025,94920123.92575,88603038.75909,85088492.98818
343.207582606,96325631.42421,93290079.10019,90798520.31463,94916229.07767,88604875.1489,85026158.99941
344.629496909,96303750.58303,93286149.73029,90734001.39828,94925863.16229,88607693.40092,85113138.43838
346.050063424,96314047.53283,93275803.83955,90740533.26128,94948932.80241,88610169.24587,85110753.11211
347.471986303,96290615.37269,93253836.31561,90755845.14236,94938074.71572,88609346.27691,85198039.39735
348.893004576,96288423.76,93230790.39909,90723405.47718,94940911.03074,88614491.32069,85353849.76646
350.314468848,96305900.3884,93257525.96875,90685575.78509,94933313.2226,88602454.7999,85640158.89647
351.735938606,96321827.66237,93229441.99234,90686684.18975,94912513.62902,88600569.11535,85052050.67141
353.156965879,96305149.26005,93257038.0737,90720703.18016,94908947.19046,88591702.87896,85078076.09194
354.578434000,96321470.54237,93251751.60737,90663140.15706,94888352.64025,88593376.03872,84784521.51468
355.999454030,96326423.05117,93254810.76991,90641785.44953,94883704.86768,88586329.14498,85530473.02577
357.420919454,96338954.9776,93272692.88639,90704290.76614,94891955.37436,88568615.64035,85087238.31701
