52.0496	1860
53.2157	2184.26
54.3838	2438.52
55.5496	2702.78
56.7153	2847.04
57.8808	2893.3
59.0462	2963.56
60.2114	2907.82
61.3765	2998.09
62.5415	2988.35
63.7063	2990.61
64.8709	3004.87
66.0333	3027.13
67.1977	3029.39
68.3619	3111.65
69.5239	3091.91
70.6857	3136.17
71.8495	3150.43
73.011	3204.69
74.1723	3284.95
75.3357	3283.21
76.4968	3255.47
77.6577	3321.74
78.8185	3224
79.9791	3196.26
81.1396	3238.52
82.3	3194.78
83.4581	3191.04
84.6181	3275.3
85.7781	3211.56
86.9357	3221.82
88.0954	3162.08
89.2527	3244.34
90.4121	3226.6
91.5691	3160.86
92.7282	3283.12
93.885	3275.39
95.0416	3227.65
96.1981	3185.91
97.3545	3256.17
98.5107	3346.43
99.6668	3376.69
100.823	3350.95
101.978	3489.21
103.132	3507.47
104.288	3709.73
105.443	3887.99
106.596	4206.25
107.751	4620.51
108.904	5316.77
110.059	5895.03
111.211	6273.3
112.363	6149.56
113.516	5557.82
114.668	4720.08
115.822	4174.34
116.974	3798.6
118.125	3598.86
119.275	3485.12
120.426	3383.38
121.577	3363.64
122.728	3307.9
123.877	3258.16
125.028	3276.42
126.177	3234.68
127.327	3278.95
128.475	3185.21
129.626	3155.47
130.774	3189.73
131.921	3203.99
133.069	3198.25
134.217	3194.51
135.364	3050.77
136.511	3177.03
137.658	3169.29
138.805	3103.55
139.952	3225.81
141.097	3142.07
142.243	3112.33
143.39	3108.6
144.534	3062.86
145.68	3133.12
146.824	3179.38
147.968	3095.64
149.114	3185.9
150.257	3128.16
151.4	3098.42
152.543	3098.68
153.687	3108.94
154.829	3103.2
155.972	3079.46
157.115	3051.72
158.255	3139.98
159.397	3106.24
160.54	3102.51
161.68	3062.77
162.822	3107.03
163.961	3055.29
165.103	3093.55
166.242	3099.81
167.381	3072.07
168.521	3072.33
169.662	3170.59
170.8	3072.85
171.939	3129.11
173.078	3191.37
174.214	3157.63
175.352	3169.89
176.49	3100.16
177.628	3150.42
178.764	3136.68
179.902	3252.94
181.037	3203.2
182.175	3311.46
183.31	3263.72
184.447	3371.98
185.582	3346.24
186.717	3524.5
187.851	3392.76
188.986	3447.02
190.12	3595.28
191.254	3557.54
192.388	3703.81
193.522	3748.07
194.654	3770.33
195.788	3880.59
196.921	4046.85
198.052	4177.11
199.186	4423.37
200.317	4715.63
201.448	5129.89
202.58	5550.15
203.711	6272.41
204.841	6998.67
205.972	8012.93
207.102	8741.19
208.232	9341.46
209.362	9535.72
210.492	9279.98
211.621	8372.24
212.749	7670.5
213.878	6904.76
215.005	6189.02
216.134	5747.28
217.261	5201.54
218.39	4945.8
219.516	4692.06
220.643	4484.32
221.769	4404.58
222.897	4136.84
224.023	4043.1
225.149	3969.37
226.273	3879.63
227.398	3809.89
228.524	3748.15
229.649	3828.41
230.772	3724.67
231.897	3668.93
233.022	3657.19
234.145	3659.45
235.267	3591.71
236.392	3631.97
237.514	3694.23
238.636	3582.49
239.758	3516.75
240.88	3617.02
242.002	3601.28
243.123	3649.54
244.245	3629.8
245.366	3580.06
246.487	3586.32
247.606	3606.58
248.727	3568.84
249.846	3587.1
250.967	3629.36
252.085	3569.62
253.205	3597.88
254.324	3628.14
255.442	3644.4
256.559	3618.66
257.677	3592.93
258.795	3623.19
259.912	3707.45
261.03	3625.71
262.147	3641.97
263.264	3636.23
264.379	3578.49
265.495	3576.75
266.612	3593.01
267.727	3585.27
268.841	3601.53
269.957	3671.79
271.071	3638.05
272.185	3630.31
273.299	3644.58
274.412	3690.84
275.526	3655.1
276.639	3681.36
277.752	3723.62
278.866	3687.88
279.978	3658.14
281.089	3670.4
282.202	3698.66
283.314	3684.92
284.425	3681.18
285.535	3729.44
286.647	3667.7
287.757	3773.96
288.867	3728.23
289.977	3622.49
291.088	3766.75
292.195	3763.01
293.305	3741.27
294.414	3763.53
295.523	3737.79
296.632	3762.05
297.738	3762.31
298.847	3804.57
299.955	3730.83
301.062	3845.09
302.168	3751.35
303.276	3803.61
304.382	3787.87
305.487	3878.14
306.593	3738.4
307.698	3832.66
308.804	3762.92
309.909	3759.18
311.014	3869.44
312.119	3877.7
313.224	3833.96
314.326	3862.22
315.431	3886.48
316.533	3938.74
317.637	3803
318.739	3825.26
319.841	3835.52
320.945	3843.79
322.047	3838.05
323.148	3870.31
324.25	3876.57
325.351	3882.83
326.452	3791.09
327.553	3849.35
328.652	3923.61
329.753	3965.87
330.853	3904.13
331.952	3888.39
333.052	3964.65
334.15	3952.91
335.248	3949.17
336.348	3917.44
337.446	3961.7
338.543	3901.96
339.641	3916.22
340.738	3992.48
341.835	3910.74
342.933	3977
344.03	3939.26
345.124	3997.52
346.221	4061.78
347.318	3982.04
348.412	4102.3
349.508	4152.56
350.602	4060.82
351.696	4049.08
352.792	4131.35
353.886	4075.61
354.979	4205.87
356.073	4138.13
357.166	4154.39
358.259	4146.65
359.35	4072.91
360.443	4153.17
361.536	4183.43
362.629	4199.69
363.719	4165.95
364.812	4228.21
365.902	4242.47
366.992	4242.73
368.084	4179
369.174	4207.26
370.264	4223.52
371.353	4223.78
372.443	4146.04
373.532	4276.3
374.621	4226.56
375.708	4250.82
376.797	4249.08
377.886	4293.34
378.972	4273.6
380.061	4307.86
381.147	4290.12
382.235	4380.38
383.322	4354.65
384.408	4358.91
385.493	4329.17
386.579	4285.43
387.665	4273.69
388.75	4313.95
389.835	4320.21
390.921	4420.47
392.004	4374.73
393.088	4414.99
394.173	4343.25
395.256	4433.51
396.34	4413.77
397.423	4372.03
398.505	4422.29
399.587	4356.56
400.671	4422.82
401.753	4471.08
402.835	4527.34
403.916	4489.6
404.998	4525.86
406.077	4512.12
407.158	4524.38
408.239	4558.64
409.318	4506.9
410.399	4591.16
411.478	4563.42
412.558	4519.68
413.637	4667.94
414.715	4524.21
415.793	4514.47
416.871	4576.73
417.949	4582.99
419.027	4603.25
420.104	4573.51
421.182	4619.77
422.259	4596.03
423.334	4574.29
424.411	4578.55
425.486	4630.81
426.563	4577.07
427.638	4585.33
428.712	4587.59
429.789	4629.85
430.863	4554.12
431.937	4604.38
433.011	4590.64
434.085	4638.9
435.159	4623.16
436.231	4685.42
437.304	4727.68
438.378	4633.94
439.449	4688.2
440.522	4650.46
441.593	4716.72
442.666	4698.98
443.737	4743.24
444.807	4677.5
445.878	4803.77
446.948	4766.03
448.019	4772.29
449.089	4798.55
450.159	4760.81
451.229	4767.07
452.296	4883.33
453.366	4827.59
454.435	4909.85
455.503	4854.11
456.572	4812.37
457.639	4830.63
458.706	4876.89
459.773	4867.15
460.839	4841.42
461.906	4875.68
462.973	4945.94
464.039	4956.2
465.105	4982.46
466.171	4972.72
467.237	4966.98
468.301	4851.24
469.367	4981.5
470.43	4905.76
471.496	4898.02
472.559	5034.28
473.622	4924.54
474.685	4998.8
475.748	4937.06
476.811	5025.33
477.873	4947.59
478.936	4979.85
479.998	5064.11
481.061	5072.37
482.121	5044.63
483.183	5008.89
484.243	5141.15
485.305	5065.41
486.364	5075.67
487.424	5089.93
488.485	5086.19
489.544	5090.45
490.604	5050.71
491.663	5096.98
492.721	5207.24
493.78	5189.5
494.837	5227.76
495.895	5012.02
496.954	5218.28
498.01	5266.54
499.068	5236.8
500.124	5111.06
501.18	5275.32
502.238	5145.58
503.294	5175.84
504.349	5256.1
505.404	5194.36
506.46	5204.63
507.515	5238.89
508.568	5351.15
509.623	5313.41
510.678	5285.67
511.73	5189.93
512.785	5268.19
513.837	5394.45
514.891	5254.71
515.943	5204.97
516.996	5271.23
518.047	5277.49
519.099	5379.75
520.151	5336.01
521.202	5272.27
522.254	5332.54
523.305	5286.8
524.354	5385.06
525.405	5295.32
526.454	5289.58
527.505	5283.84
528.554	5516.1
529.604	5448.36
530.653	5270.62
531.701	5434.88
532.749	5497.14
533.797	5381.4
534.845	5517.66
535.893	5387.92
536.94	5508.19
537.986	5486.45
539.033	5446.71
540.079	5454.97
541.126	5455.23
542.171	5497.49
543.218	5525.75
544.263	5504.01
545.307	5484.27
546.352	5554.53
547.397	5560.79
548.441	5581.05
549.485	5539.31
550.529	5539.57
551.571	5589.84
552.615	5574.1
553.657	5540.36
554.7	5644.62
555.742	5584.88
556.785	5623.14
557.826	5617.4
558.867	5623.66
559.909	5587.92
560.949	5684.18
561.99	5632.44
563.031	5626.7
564.071	5650.96
565.112	5775.22
566.15	5721.48
567.19	5773.75
568.228	5702.01
569.268	5794.27
570.306	5836.53
571.343	5806.79
572.381	5733.05
573.418	5843.31
574.456	5717.57
575.493	5783.83
576.53	5740.09
577.567	5792.35
578.604	5780.61
579.638	5724.87
580.675	5759.13
581.712	5689.4
582.746	5831.66
583.78	5797.92
584.814	5858.18
585.85	5892.44
586.884	5930.7
587.918	5872.96
588.951	5837.22
589.985	5851.48
591.016	5855.74
592.05	5940
593.083	5858.26
594.114	5946.52
595.147	5902.78
596.178	5835.05
597.21	6009.31
598.241	5949.57
599.271	5911.83
600.302	5838.09
601.332	5954.35
602.362	6014.61
603.392	5932.87
604.422	6079.13
605.449	6079.39
606.479	6069.65
607.509	6031.91
608.536	5956.17
609.563	5980.43
610.592	6006.7
611.619	6126.96
612.646	5967.22
613.673	6039.48
614.7	6099.74
615.726	5992
616.753	5886.26
617.779	6028.52
618.803	5926.78
619.829	5897.04
620.855	5971.3
621.879	5969.56
622.903	5887.82
623.929	6062.08
624.952	5952.34
625.976	5918.61
626.999	5950.87
628.022	5979.13
629.045	5933.39
630.068	6169.65
631.091	6077.91
632.111	5980.17
633.134	6058.43
634.154	6154.69
635.177	6172.95
636.197	6179.21
637.217	6101.47
638.239	6049.73
639.259	6201.99
640.279	6210.26
641.298	6118.52
642.318	6226.78
643.335	6235.04
644.355	6209.3
645.374	6203.56
646.391	6291.82
647.41	6164.08
648.427	6270.34
649.445	6302.6
650.462	6376.86
651.479	6327.12
652.495	6401.38
653.511	6405.64
654.527	6311.91
655.544	6334.17
656.559	6390.43
