52.0496	144
53.2157	150.001
54.3838	180.001
55.5496	224.002
56.7153	222.002
57.8808	232.003
59.0462	224.004
60.2114	236.004
61.3765	230.005
62.5415	234.005
63.7063	232.006
64.8709	254.007
66.0333	238.007
67.1977	236.008
68.3619	236.008
69.5239	264.009
70.6857	262.009
71.8495	264.01
73.011	232.011
74.1723	260.011
75.3357	266.012
76.4968	278.012
77.6577	272.013
78.8185	270.014
79.9791	268.014
81.1396	272.015
82.3	256.015
83.4581	270.016
84.6181	264.017
85.7781	276.017
86.9357	240.018
88.0954	262.018
89.2527	276.019
90.4121	294.02
91.5691	298.02
92.7282	306.021
93.885	308.021
95.0416	314.022
96.1981	342.022
97.3545	382.023
98.5107	412.024
99.6668	442.024
100.823	470.025
101.978	532.025
103.132	662.026
104.288	750.027
105.443	950.027
106.596	1230.03
107.751	1672.03
108.904	2270.03
110.059	3262.03
111.211	4140.03
112.363	4380.03
113.516	3678.03
114.668	2634.03
115.822	1758.03
116.974	1228.03
118.125	856.034
119.275	692.034
120.426	562.035
121.577	452.035
122.728	404.036
123.877	380.037
125.028	308.037
126.177	292.038
127.327	278.038
128.475	270.039
129.626	258.04
130.774	238.04
131.921	236.041
133.069	230.041
134.217	240.042
135.364	220.043
136.511	206.043
137.658	206.044
138.805	214.044
139.952	220.045
141.097	218.046
142.243	198.046
143.39	200.047
144.534	202.047
145.68	186.048
146.824	190.049
147.968	200.049
149.114	180.05
150.257	164.05
151.4	188.051
152.543	180.051
153.687	176.052
154.829	178.053
155.972	176.053
157.115	174.054
158.255	166.054
159.397	180.055
160.54	154.056
161.68	178.056
162.822	172.057
163.961	180.057
165.103	152.058
166.242	154.059
167.381	156.059
168.521	170.06
169.662	166.06
170.8	154.061
171.939	172.062
173.078	166.062
174.214	150.063
175.352	166.063
176.49	172.064
177.628	184.064
178.764	182.065
179.902	208.066
181.037	204.066
182.175	200.067
183.31	224.067
184.447	202.068
185.582	242.069
186.717	252.069
187.851	258.07
188.986	270.07
190.12	306.071
191.254	304.072
192.388	324.072
193.522	374.073
194.654	380.073
195.788	430.074
196.921	490.075
198.052	536.075
199.186	620.076
200.317	694.076
201.448	856.077
202.58	962.078
203.711	1244.08
204.841	1484.08
205.972	1792.08
207.102	2180.08
208.232	2402.08
209.362	2548.08
210.492	2526.08
211.621	2272.08
212.749	2052.08
213.878	1666.08
215.005	1410.08
216.134	1226.08
217.261	980.085
218.39	832.086
219.516	730.086
220.643	654.087
221.769	558.088
222.897	510.088
224.023	452.089
225.149	404.089
226.273	362.09
227.398	332.09
228.524	294.091
229.649	284.092
230.772	274.092
231.897	254.093
233.022	224.093
234.145	214.094
235.267	206.095
236.392	206.095
237.514	206.096
238.636	188.096
239.758	192.097
240.88	170.098
242.002	184.098
243.123	158.099
244.245	168.099
245.366	160.1
246.487	156.101
247.606	152.101
248.727	142.102
249.846	160.102
250.967	142.103
252.085	140.104
253.205	152.104
254.324	138.105
255.442	142.105
256.559	134.106
257.677	138.106
258.795	126.107
259.912	118.108
261.03	116.108
262.147	134.109
263.264	134.109
264.379	136.11
265.495	112.111
266.612	116.111
267.727	110.112
268.841	120.112
269.957	112.113
271.071	116.114
272.185	118.114
273.299	108.115
274.412	134.115
275.526	124.116
276.639	120.117
277.752	104.117
278.866	104.118
279.978	114.118
281.089	120.119
282.202	106.119
283.314	112.12
284.425	108.121
285.535	128.121
